place_id,place_name,hpi_type,hpi_flavor,yr,avg_index_nsa,quarters_available,NAME,median_income,total_pop,median_age,bachelors_count,masters_count,total_occupied_units,owner_occupied_units,median_home_value,cbsa_code,year,homeownership_rate
20500,"Durham-Chapel Hill, NC",traditional,all-transactions,2024,385.21250000000003,4,"Durham-Chapel Hill, NC Metro Area",83500,601724,37.9,111925,66090,248256,154335,396100,20500,2024,0.6216768174787316
20740,"Eau Claire, WI",traditional,all-transactions,2014,188.0725,4,"Eau Claire, WI Metro Area",49537,163658,36.2,18445,6643,64715,42634,148600,20740,2014,0.6587962605269257
20740,"Eau Claire, WI",traditional,all-transactions,2019,241.025,4,"Eau Claire, WI Metro Area",59584,167406,37.0,20150,7536,66582,45136,168600,20740,2019,0.6779009341864167
20740,"Eau Claire, WI",traditional,all-transactions,2024,381.2875,4,"Eau Claire, WI Metro Area",74595,173915,38.2,25322,8058,71865,47425,259900,20740,2024,0.6599179016210951
20940,"El Centro, CA",traditional,all-transactions,2014,158.35500000000002,4,"El Centro, CA Metro Area",41772,177026,31.9,9993,3361,46952,26135,145200,20940,2014,0.5566323053331061
20940,"El Centro, CA",traditional,all-transactions,2019,215.15,4,"El Centro, CA Metro Area",47622,180701,32.4,11716,3829,44829,26156,195800,20940,2019,0.583461598518816
20940,"El Centro, CA",traditional,all-transactions,2024,340.7525,4,"El Centro, CA Metro Area",57681,180202,33.2,12870,3594,49644,28210,309600,20940,2024,0.5682459108855048
21060,"Elizabethtown, KY",traditional,all-transactions,2014,173.025,4,"Elizabethtown-Fort Knox, KY Metro Area",48617,150917,35.9,10801,6416,55806,36559,135200,21060,2014,0.6551087696663441
21060,"Elizabethtown, KY",traditional,all-transactions,2019,201.8425,4,"Elizabethtown-Fort Knox, KY Metro Area",54132,150913,37.7,11484,7671,58072,37617,152700,21060,2019,0.647764843642375
21060,"Elizabethtown, KY",traditional,all-transactions,2024,329.8175,4,"Elizabethtown, KY Metro Area",67534,127049,37.6,12049,6753,50618,32681,218800,21060,2024,0.6456398909478841
21140,"Elkhart-Goshen, IN",traditional,all-transactions,2014,142.9825,4,"Elkhart-Goshen, IN Metro Area",46983,199544,35.1,15156,5821,70427,49478,122600,21140,2014,0.702543058770074
21140,"Elkhart-Goshen, IN",traditional,all-transactions,2019,186.995,4,"Elkhart-Goshen, IN Metro Area",57021,204558,35.6,16854,6792,71718,50067,144300,21140,2019,0.6981092612733205
21140,"Elkhart-Goshen, IN",traditional,all-transactions,2024,292.805,4,"Elkhart-Goshen, IN Metro Area",68561,207132,35.6,16780,7192,72309,51749,210400,21140,2024,0.715664716701932
21300,"Elmira, NY",traditional,all-transactions,2014,165.6925,4,"Elmira, NY Metro Area",49685,88681,40.9,7696,4871,35390,24160,97800,21300,2014,0.6826787228030518
21300,"Elmira, NY",traditional,all-transactions,2019,177.19,4,"Elmira, NY Metro Area",54940,84895,41.3,7568,5015,33989,23217,105800,21300,2019,0.6830739356850746
21300,"Elmira, NY",traditional,all-transactions,2024,250.0625,4,"Elmira, NY Metro Area",63716,82147,42.0,8865,5700,35262,24132,141100,21300,2024,0.6843627701208099
21340,"El Paso, TX",traditional,all-transactions,2014,162.225,4,"El Paso, TX Metro Area",40699,827206,31.4,69199,23607,258622,159945,112500,21340,2014,0.6184508665156097
21340,"El Paso, TX",traditional,all-transactions,2019,182.48,4,"El Paso, TX Metro Area",46795,840477,32.2,80791,29496,269288,164721,121300,21340,2019,0.6116908291494608
21340,"El Paso, TX",traditional,all-transactions,2024,295.4,4,"El Paso, TX Metro Area",59751,874182,33.6,95779,34843,300479,193076,180200,21340,2024,0.6425607113974687
21420,"Enid, OK",traditional,all-transactions,2014,192.7625,4,"Enid, OK Micro Area",46726,61663,36.5,5879,2076,23816,15698,93500,21420,2014,0.6591367148135707
21420,"Enid, OK",traditional,all-transactions,2019,207.5675,4,"Enid, OK Metro Area",54006,61898,35.8,6145,2461,23541,15488,112600,21420,2019,0.657915976381632
21420,"Enid, OK",traditional,all-transactions,2024,271.8725,4,"Enid, OK Metro Area",66182,62146,36.0,6581,2280,23893,15762,160100,21420,2024,0.6596911229230319
21500,"Erie, PA",traditional,all-transactions,2014,151.6175,4,"Erie, PA Metro Area",45703,280132,38.7,30344,12499,109700,72961,117200,21500,2014,0.6650957155879672
21500,"Erie, PA",traditional,all-transactions,2019,166.76999999999998,4,"Erie, PA Metro Area",51529,273835,39.7,33624,14279,110318,72878,134100,21500,2019,0.6606174876266793
21500,"Erie, PA",traditional,all-transactions,2024,262.5825,4,"Erie, PA Metro Area",63354,269052,40.2,34731,15902,110587,75276,177000,21500,2024,0.6806948375487173
21660,"Eugene-Springfield, OR",traditional,all-transactions,2014,186.985,4,"Eugene, OR Metro Area",43685,354764,39.2,40675,17901,145627,86356,214300,21660,2014,0.5929944309777719
21660,"Eugene-Springfield, OR",traditional,all-transactions,2019,265.40999999999997,4,"Eugene-Springfield, OR Metro Area",52426,373340,39.4,47164,21669,152312,89359,263200,21660,2019,0.5866839119701664
21660,"Eugene-Springfield, OR",traditional,all-transactions,2024,400.03999999999996,4,"Eugene-Springfield, OR Metro Area",71544,384207,40.3,53761,25455,160445,95774,430600,21660,2024,0.5969272959581164
21780,"Evansville, IN",traditional,all-transactions,2014,160.7775,4,"Evansville, IN-KY Metro Area",47425,313450,38.9,31560,12131,126093,86940,121300,21780,2014,0.6894910899098284
21780,"Evansville, IN",traditional,all-transactions,2019,191.5625,4,"Evansville, IN-KY Metro Area",54063,314960,39.7,36296,14628,128919,87956,139400,21780,2019,0.6822578518294433
21780,"Evansville, IN",traditional,all-transactions,2024,285.27,4,"Evansville, IN Metro Area",68232,270494,39.7,35147,15122,113966,80308,204000,21780,2024,0.7046663039853992
21820,"Fairbanks-College, AK",traditional,all-transactions,2014,178.54000000000002,4,"Fairbanks, AK Metro Area",70408,99319,30.6,11237,5100,35844,20976,215000,21820,2014,0.5852025443588885
21820,"Fairbanks-College, AK",traditional,all-transactions,2019,199.76,4,"Fairbanks, AK Metro Area",76992,99072,31.3,11741,4803,36188,21322,240000,21820,2019,0.5892008400574776
21820,"Fairbanks-College, AK",traditional,all-transactions,2024,275.6325,4,"Fairbanks-College, AK Metro Area",88267,95460,32.5,12423,5756,36359,22424,298200,21820,2024,0.6167386341758574
22020,"Fargo, ND-MN",traditional,all-transactions,2014,205.195,4,"Fargo, ND-MN Metro Area",53634,218290,31.9,33284,9515,89558,50923,161400,22020,2014,0.5686035865026017
22020,"Fargo, ND-MN",traditional,all-transactions,2019,248.555,4,"Fargo, ND-MN Metro Area",64666,240421,32.5,41213,11915,100207,55980,215200,22020,2019,0.5586436077319947
22020,"Fargo, ND-MN",traditional,all-transactions,2024,333.5825,4,"Fargo, ND-MN Metro Area",76756,259459,33.0,45733,15057,110387,61047,289100,22020,2024,0.5530270774638318
22140,"Farmington, NM",traditional,all-transactions,2014,199.8375,4,"Farmington, NM Metro Area",48824,127358,33.7,7473,3526,40693,29769,144100,22140,2014,0.7315508809869019
22140,"Farmington, NM",traditional,all-transactions,2019,201.7625,4,"Farmington, NM Metro Area",50518,126515,35.4,7114,3967,43387,30813,151200,22140,2019,0.7101896881554383
22140,"Farmington, NM",traditional,all-transactions,2024,301.455,4,"Farmington, NM Metro Area",55872,120942,38.3,9172,4119,41732,29713,193800,22140,2024,0.7119955909134477
22180,"Fayetteville, NC",traditional,all-transactions,2014,144.1225,4,"Fayetteville, NC Metro Area",44692,374036,31.0,34052,13009,138822,76652,130500,22180,2014,0.5521603204103096
22180,"Fayetteville, NC",traditional,all-transactions,2019,153.7425,4,"Fayetteville, NC Metro Area",48459,519101,32.3,51124,20131,188642,105248,141000,22180,2019,0.5579245343030714
22180,"Fayetteville, NC",traditional,all-transactions,2024,266.0175,4,"Fayetteville, NC Metro Area",61763,392380,32.3,42969,18751,149016,85381,202700,22180,2024,0.5729653191603586
22220,"Fayetteville-Springdale-Rogers, AR",traditional,all-transactions,2014,158.165,4,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",48627,483396,33.5,53484,21760,178008,111643,144000,22220,2014,0.6271796773178734
22220,"Fayetteville-Springdale-Rogers, AR",traditional,all-transactions,2019,209.21,4,"Fayetteville-Springdale-Rogers, AR Metro Area",57603,514259,34.0,67432,27787,190853,115569,176000,22220,2019,0.6055393417970899
22220,"Fayetteville-Springdale-Rogers, AR",traditional,all-transactions,2024,367.53499999999997,4,"Fayetteville-Springdale-Rogers, AR Metro Area",81650,577726,34.7,83272,37860,215566,134192,307200,22220,2024,0.6225100433277975
22380,"Flagstaff, AZ",traditional,all-transactions,2014,200.3875,4,"Flagstaff, AZ Metro Area",48540,135817,31.0,15550,7019,46391,27667,217200,22380,2014,0.5963872302817357
22380,"Flagstaff, AZ",traditional,all-transactions,2019,272.595,4,"Flagstaff, AZ Metro Area",59460,141274,30.7,17122,9001,47447,28962,280900,22380,2019,0.6104074019432209
22380,"Flagstaff, AZ",traditional,all-transactions,2024,469.22249999999997,4,"Flagstaff, AZ Metro Area",72966,144508,32.8,20755,10273,55118,32909,448000,22380,2024,0.5970644798432454
22420,"Flint, MI",traditional,all-transactions,2014,123.4325,4,"Flint, MI Metro Area",41879,418654,39.1,33516,15314,165962,115167,88300,22420,2014,0.6939359612441403
22420,"Flint, MI",traditional,all-transactions,2019,167.6175,4,"Flint, MI Metro Area",48588,407875,40.5,37711,16727,167902,117587,111100,22420,2019,0.7003311455491894
22420,"Flint, MI",traditional,all-transactions,2024,253.2725,4,"Flint, MI Metro Area",62281,403305,40.6,42902,16990,167334,118363,182400,22420,2024,0.7073457874669822
22500,"Florence, SC",traditional,all-transactions,2014,159.48250000000002,4,"Florence, SC Metro Area",40673,206219,38.6,17133,7372,78061,52211,106100,22500,2014,0.6688487208721384
22500,"Florence, SC",traditional,all-transactions,2019,174.775,4,"Florence, SC Metro Area",44114,205502,39.9,19584,8114,78672,52717,118600,22500,2019,0.6700859263778727
22500,"Florence, SC",traditional,all-transactions,2024,261.3125,4,"Florence, SC Metro Area",54443,199675,39.8,18562,9456,78417,52218,170800,22500,2024,0.6659015264547228
22520,"Florence-Muscle Shoals, AL",traditional,all-transactions,2014,157.10500000000002,4,"Florence-Muscle Shoals, AL Metro Area",41919,147271,41.4,12529,5640,61133,42962,110400,22520,2014,0.7027628285868516
22520,"Florence-Muscle Shoals, AL",traditional,all-transactions,2019,177.7375,4,"Florence-Muscle Shoals, AL Metro Area",48084,147327,41.7,13947,6239,60351,42010,135300,22520,2019,0.6960945137611638
22520,"Florence-Muscle Shoals, AL",traditional,all-transactions,2024,293.20000000000005,4,"Florence-Muscle Shoals, AL Metro Area",61891,153852,41.6,17781,7463,63559,44370,187400,22520,2024,0.6980915369971208
22540,"Fond du Lac, WI",traditional,all-transactions,2014,151.9175,4,"Fond du Lac, WI Metro Area",54529,101709,40.9,10007,3512,41290,29325,146200,22540,2014,0.7102203923468152
22540,"Fond du Lac, WI",traditional,all-transactions,2019,181.4725,4,"Fond du Lac, WI Metro Area",62391,102597,41.6,11507,3958,41542,29192,157800,22540,2019,0.7027105098454576
22540,"Fond du Lac, WI",traditional,all-transactions,2024,293.7475,4,"Fond du Lac, WI Metro Area",74275,104137,41.9,11165,3946,43243,30579,222800,22540,2024,0.7071433526813589
22660,"Fort Collins-Loveland, CO",traditional,all-transactions,2014,202.285,4,"Fort Collins, CO Metro Area",58844,311435,35.5,55383,22746,122743,79788,251600,22660,2014,0.6500411428757648
22660,"Fort Collins-Loveland, CO",traditional,all-transactions,2019,304.675,4,"Fort Collins, CO Metro Area",71881,344786,36.0,63577,31470,137021,89118,363800,22660,2019,0.6503966545274082
22660,"Fort Collins-Loveland, CO",traditional,all-transactions,2024,442.72,4,"Fort Collins-Loveland, CO Metro Area",93765,367368,36.8,77866,37343,154232,98737,569100,22660,2024,0.6401849162300949
22900,"Fort Smith, AR-OK",traditional,all-transactions,2014,160.94,4,"Fort Smith, AR-OK Metro Area",38833,280394,38.1,19942,7231,106691,72787,101400,22900,2014,0.6822224929937858
22900,"Fort Smith, AR-OK",traditional,all-transactions,2019,184.6825,4,"Fort Smith, AR-OK Metro Area",44750,249777,38.7,21307,6392,97383,64201,115000,22900,2019,0.6592629103642319
22900,"Fort Smith, AR-OK",traditional,all-transactions,2024,287.685,4,"Fort Smith, AR-OK Metro Area",58468,229899,38.7,20928,8040,90992,60605,171200,22900,2024,0.6660475646210656
23060,"Fort Wayne, IN",traditional,all-transactions,2014,136.345,4,"Fort Wayne, IN Metro Area",49607,422029,36.2,44890,18029,163427,116104,114100,23060,2014,0.7104334045170014
23060,"Fort Wayne, IN",traditional,all-transactions,2019,176.92000000000002,4,"Fort Wayne, IN Metro Area",55341,406305,36.4,48978,18374,158807,110557,130700,23060,2019,0.6961720830945739
23060,"Fort Wayne, IN",traditional,all-transactions,2024,301.8925,4,"Fort Wayne, IN Metro Area",71213,455416,36.8,61065,22341,182145,128037,214100,23060,2024,0.7029399654121716
23420,"Fresno, CA",traditional,all-transactions,2014,180.1375,4,"Fresno, CA Metro Area",45201,948844,31.2,73566,22909,292550,155487,191700,23420,2014,0.5314886344214664
23420,"Fresno, CA",traditional,all-transactions,2019,242.5825,4,"Fresno, CA Metro Area",53969,984521,32.2,84769,27427,307906,164124,255000,23420,2019,0.5330328087143479
23420,"Fresno, CA",traditional,all-transactions,2024,379.4225,4,"Fresno, CA Metro Area",74468,1177665,33.7,112744,40620,370081,210984,389400,23420,2024,0.5701022208651619
23460,"Gadsden, AL",traditional,all-transactions,2014,173.665,4,"Gadsden, AL Metro Area",38467,104126,40.5,6969,3004,40001,28337,100400,23460,2014,0.7084072898177546
23460,"Gadsden, AL",traditional,all-transactions,2019,192.14999999999998,4,"Gadsden, AL Metro Area",44637,102748,41.4,7899,3444,38942,28267,113700,23460,2019,0.7258743772790304
23460,"Gadsden, AL",traditional,all-transactions,2024,308.2625,4,"Gadsden, AL Metro Area",54563,103105,41.7,8093,3277,39411,29128,167100,23460,2024,0.7390829971327801
23540,"Gainesville, FL",traditional,all-transactions,2014,175.715,4,"Gainesville, FL Metro Area",41961,268707,31.0,31915,16224,102411,56524,160600,23540,2014,0.5519328978332406
23540,"Gainesville, FL",traditional,all-transactions,2019,241.52249999999998,4,"Gainesville, FL Metro Area",46843,323799,33.7,39357,20925,120833,71998,167500,23540,2019,0.5958471609576854
23540,"Gainesville, FL",traditional,all-transactions,2024,402.11,4,"Gainesville, FL Metro Area",61468,349923,34.5,45693,27149,142499,84433,266200,23540,2024,0.5925164387118506
23580,"Gainesville, GA",traditional,all-transactions,2014,157.47250000000003,4,"Gainesville, GA Metro Area",51036,185318,35.2,16421,6931,61361,41303,162200,23580,2014,0.6731148449340787
23580,"Gainesville, GA",traditional,all-transactions,2019,219.6925,4,"Gainesville, GA Metro Area",62984,198667,36.7,19688,7990,64352,44697,201300,23580,2019,0.6945704873197415
23580,"Gainesville, GA",traditional,all-transactions,2024,388.635,4,"Gainesville, GA Metro Area",80901,212705,38.4,23746,9417,73551,50421,350400,23580,2024,0.6855243300566953
23900,"Gettysburg, PA",traditional,all-transactions,2014,173.6525,4,"Gettysburg, PA Metro Area",60068,101566,42.4,8635,4728,37956,29200,194100,23900,2014,0.7693118347560333
23900,"Gettysburg, PA",traditional,all-transactions,2019,203.305,4,"Gettysburg, PA Metro Area",67253,102470,43.9,9154,5258,39345,30692,205800,23900,2019,0.780073706951328
23900,"Gettysburg, PA",traditional,all-transactions,2024,304.175,4,"Gettysburg, PA Metro Area",84092,106115,43.7,11143,6388,40841,32214,268500,23900,2024,0.7887661908376387
24020,"Glens Falls, NY",traditional,all-transactions,2014,188.4475,4,"Glens Falls, NY Metro Area",54112,128298,43.8,12178,7678,51864,37146,165100,24020,2014,0.716219342896807
24020,"Glens Falls, NY",traditional,all-transactions,2019,207.1175,4,"Glens Falls, NY Metro Area",59395,125892,45.5,13257,8810,52029,37602,172400,24020,2019,0.7227123335063138
24020,"Glens Falls, NY",traditional,all-transactions,2024,318.4575,4,"Glens Falls, NY Metro Area",75836,126039,46.1,15933,9201,54602,40486,232500,24020,2024,0.7414746712574631
24140,"Goldsboro, NC",traditional,all-transactions,2014,152.0175,4,"Goldsboro, NC Metro Area",41172,124093,36.7,9684,3115,47480,28781,108000,24140,2014,0.6061710193765796
24140,"Goldsboro, NC",traditional,all-transactions,2019,165.21,4,"Goldsboro, NC Metro Area",44416,123603,37.8,10684,3845,48343,30032,123500,24140,2019,0.6212274786422026
24140,"Goldsboro, NC",traditional,all-transactions,2024,271.53,4,"Goldsboro, NC Metro Area",59733,118652,37.3,11999,4201,47507,29195,178700,24140,2024,0.6145410150083146
24220,"Grand Forks, ND-MN",traditional,all-transactions,2014,211.9725,4,"Grand Forks, ND-MN Metro Area",48396,99774,32.0,11422,4007,40687,23527,146700,24220,2014,0.5782436650527195
24220,"Grand Forks, ND-MN",traditional,all-transactions,2019,242.8725,4,"Grand Forks, ND-MN Metro Area",55609,101745,32.1,13271,4363,43086,23975,192100,24220,2019,0.5564452490368101
24220,"Grand Forks, ND-MN",traditional,all-transactions,2024,318.5275,4,"Grand Forks, ND-MN Metro Area",69836,103628,33.5,14672,5039,43655,25014,242500,24220,2024,0.5729927843316917
24260,"Grand Island, NE",traditional,all-transactions,2014,179.12,4,"Grand Island, NE Metro Area",50237,83426,37.6,6880,2191,31918,21574,112200,24260,2014,0.6759195438310671
24260,"Grand Island, NE",traditional,all-transactions,2019,219.4675,4,"Grand Island, NE Metro Area",57086,75480,37.2,7420,2166,29189,18993,143200,24260,2019,0.6506903285484258
24260,"Grand Island, NE",traditional,all-transactions,2024,335.395,4,"Grand Island, NE Metro Area",69704,76794,37.0,6885,3020,30296,19832,218400,24260,2024,0.654607869025614
24300,"Grand Junction, CO",traditional,all-transactions,2014,198.56,4,"Grand Junction, CO Metro Area",48610,147509,38.2,16525,6044,58966,41098,203200,24300,2014,0.6969779194790218
24300,"Grand Junction, CO",traditional,all-transactions,2019,273.125,4,"Grand Junction, CO Metro Area",55379,151218,39.7,19191,7189,61742,42093,227000,24300,2019,0.6817563409024651
24300,"Grand Junction, CO",traditional,all-transactions,2024,436.375,4,"Grand Junction, CO Metro Area",73658,158601,41.3,24378,8146,65830,47707,378600,24300,2024,0.7246999848093575
24340,"Grand Rapids-Wyoming-Kentwood, MI",traditional,all-transactions,2014,150.545,4,"Grand Rapids-Wyoming, MI Metro Area",53187,1007329,35.4,126209,50253,372118,270789,139100,24340,2014,0.7276965908663381
24340,"Grand Rapids-Wyoming-Kentwood, MI",traditional,all-transactions,2019,217.1675,4,"Grand Rapids-Kentwood, MI Metro Area",63302,1062392,35.8,151172,56332,391233,284679,172900,24340,2019,0.7276456740612371
24340,"Grand Rapids-Wyoming-Kentwood, MI",traditional,all-transactions,2024,355.8725,4,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",82874,1162152,36.8,184499,74909,440316,328536,285300,24340,2024,0.7461368653421634
24420,"Grants Pass, OR",traditional,all-transactions,2014,193.89749999999998,4,"Grants Pass, OR Metro Area",37447,83021,47.7,6651,2879,34187,22578,212600,24420,2014,0.6604264779009565
24420,"Grants Pass, OR",traditional,all-transactions,2019,274.13,4,"Grants Pass, OR Metro Area",45616,86251,47.7,7021,2968,36367,24116,265500,24420,2019,0.6631286605988946
24420,"Grants Pass, OR",traditional,all-transactions,2024,384.0425,4,"Grants Pass, OR Metro Area",60098,88179,47.3,8234,3519,36715,26333,404300,24420,2024,0.7172272912978347
24500,"Great Falls, MT",traditional,all-transactions,2014,196.505,4,"Great Falls, MT Metro Area",45091,81953,38.1,9749,3193,33685,21665,159900,24500,2014,0.6431646133293751
24500,"Great Falls, MT",traditional,all-transactions,2019,229.68,4,"Great Falls, MT Metro Area",49913,81625,38.3,9687,3314,34329,22099,179900,24500,2019,0.6437414430947596
24500,"Great Falls, MT",traditional,all-transactions,2024,390.3275,4,"Great Falls, MT Metro Area",67690,84606,38.6,10460,4490,35615,24408,265300,24500,2024,0.6853292152183069
24540,"Greeley, CO",traditional,all-transactions,2014,183.44,4,"Greeley, CO Metro Area",58100,265066,33.7,29121,10347,92369,64617,196100,24540,2014,0.6995528802953371
24540,"Greeley, CO",traditional,all-transactions,2019,292.0375,4,"Greeley, CO Metro Area",74150,305345,34.4,36473,13676,104671,76321,299000,24540,2019,0.7291513408680532
24540,"Greeley, CO",traditional,all-transactions,2024,416.15999999999997,4,"Greeley, CO Metro Area",97097,350396,35.3,48843,20999,124287,94490,471700,24540,2024,0.7602565030936461
24580,"Green Bay, WI",traditional,all-transactions,2014,149.985,4,"Green Bay, WI Metro Area",53053,310726,38.0,37077,11341,123271,85040,156700,24580,2014,0.6898621735850281
24580,"Green Bay, WI",traditional,all-transactions,2019,188.51749999999998,4,"Green Bay, WI Metro Area",62405,319401,38.8,42538,13030,129648,88138,171200,24580,2019,0.679825373318524
24580,"Green Bay, WI",traditional,all-transactions,2024,311.705,4,"Green Bay, WI Metro Area",79267,331145,39.5,48869,16355,136101,94726,257300,24580,2024,0.6959978251445618
24660,"Greensboro-High Point, NC",traditional,all-transactions,2014,142.365,4,"Greensboro-High Point, NC Metro Area",43670,735777,38.3,89418,31893,290505,185888,140000,24660,2014,0.6398788316896439
24660,"Greensboro-High Point, NC",traditional,all-transactions,2019,171.71249999999998,4,"Greensboro-High Point, NC Metro Area",50891,762063,38.8,99314,38540,297916,186510,149200,24660,2019,0.6260489533962593
24660,"Greensboro-High Point, NC",traditional,all-transactions,2024,289.08500000000004,4,"Greensboro-High Point, NC Metro Area",65565,786419,38.9,108691,46144,317045,202128,231000,24660,2024,0.6375372581179328
24780,"Greenville, NC",traditional,all-transactions,2014,146.035,4,"Greenville, NC Metro Area",42011,172438,31.4,18979,6871,66427,35836,133400,24780,2014,0.5394794285456215
24780,"Greenville, NC",traditional,all-transactions,2019,163.9075,4,"Greenville, NC Metro Area",47437,178433,32.5,22163,9279,69799,36378,148600,24780,2019,0.5211822518947263
24780,"Greenville, NC",traditional,all-transactions,2024,264.865,4,"Greenville, NC Metro Area",58188,177193,33.0,21029,10438,74533,38344,208900,24780,2024,0.514456683616653
24860,"Greenville-Anderson-Greer, SC",traditional,all-transactions,2014,164.2125,4,"Greenville-Anderson-Mauldin, SC Metro Area",45428,842817,38.2,93564,37877,320027,219337,137600,24860,2014,0.6853702968812007
24860,"Greenville-Anderson-Greer, SC",traditional,all-transactions,2019,220.2025,4,"Greenville-Anderson, SC Metro Area",54886,895942,38.6,112391,49302,343270,235310,163400,24860,2019,0.6854953826434003
24860,"Greenville-Anderson-Greer, SC",traditional,all-transactions,2024,370.545,4,"Greenville-Anderson-Greer, SC Metro Area",71240,961939,38.8,141560,60181,383842,271252,264600,24860,2024,0.7066761844717357
25060,"Gulfport-Biloxi, MS",traditional,all-transactions,2014,167.2475,4,"Gulfport-Biloxi-Pascagoula, MS Metro Area",44826,378972,36.8,32434,14787,143170,93278,130400,25060,2014,0.6515191730111056
25060,"Gulfport-Biloxi, MS",traditional,all-transactions,2019,200.47,4,"Gulfport-Biloxi, MS Metro Area",49068,412115,38.0,38641,16173,156897,100678,142500,25060,2019,0.6416821226664627
25060,"Gulfport-Biloxi, MS",traditional,all-transactions,2024,304.015,4,"Gulfport-Biloxi, MS Metro Area",62418,421201,39.8,48309,21390,167947,115159,205000,25060,2024,0.6856865558777472
25180,"Hagerstown-Martinsburg, MD-WV",traditional,all-transactions,2014,167.8775,4,"Hagerstown-Martinsburg, MD-WV Metro Area",55868,256237,39.5,22194,10392,96383,66284,181200,25180,2014,0.6877146384735897
25180,"Hagerstown-Martinsburg, MD-WV",traditional,all-transactions,2019,197.33249999999998,4,"Hagerstown-Martinsburg, MD-WV Metro Area",61138,283147,40.2,25716,13133,107441,75935,195300,25180,2019,0.7067599892033767
25180,"Hagerstown-Martinsburg, MD-WV",traditional,all-transactions,2024,308.695,4,"Hagerstown-Martinsburg, MD-WV Metro Area",78802,302649,40.2,31402,16080,118181,84893,278100,25180,2024,0.7183303576717069
25220,"Hammond, LA",traditional,all-transactions,2014,189.8475,4,"Hammond, LA Metro Area",40721,124125,34.1,10411,3482,45027,30589,135400,25220,2014,0.6793479467874831
25220,"Hammond, LA",traditional,all-transactions,2019,217.0875,4,"Hammond, LA Metro Area",47832,132057,35.3,11919,3811,47597,32840,162800,25220,2019,0.6899594512259176
25220,"Hammond, LA",traditional,all-transactions,2024,292.125,4,"Hammond, LA Metro Area",56760,136738,35.9,12746,4460,51999,36540,212900,25220,2024,0.7027058212657936
25260,"Hanford-Corcoran, CA",traditional,all-transactions,2014,162.435,4,"Hanford-Corcoran, CA Metro Area",47341,151390,31.2,8265,2065,41108,21358,170000,25260,2014,0.5195582368395446
25260,"Hanford-Corcoran, CA",traditional,all-transactions,2019,213.755,4,"Hanford-Corcoran, CA Metro Area",57848,150691,31.8,9430,2843,43452,22733,215900,25260,2019,0.52317499769861
25260,"Hanford-Corcoran, CA",traditional,all-transactions,2024,325.96000000000004,4,"Hanford-Corcoran, CA Metro Area",70995,153298,32.5,8974,3118,44052,23870,324300,25260,2024,0.5418596204485608
25420,"Harrisburg-Carlisle, PA",traditional,all-transactions,2014,164.0075,4,"Harrisburg-Carlisle, PA Metro Area",57461,555154,40.2,68531,30134,222939,152406,169900,25420,2014,0.6836219773121796
25420,"Harrisburg-Carlisle, PA",traditional,all-transactions,2019,186.715,4,"Harrisburg-Carlisle, PA Metro Area",64916,571013,40.4,79849,34450,230247,155542,183400,25420,2019,0.6755440896081165
25420,"Harrisburg-Carlisle, PA",traditional,all-transactions,2024,287.0675,4,"Harrisburg-Carlisle, PA Metro Area",80919,604155,40.1,92660,41606,246084,167452,253100,25420,2024,0.6804668324637115
25500,"Harrisonburg, VA",traditional,all-transactions,2014,183.9075,4,"Harrisonburg, VA Metro Area",48518,128166,32.2,12367,5861,45364,28200,198100,25500,2014,0.6216383035005731
25500,"Harrisonburg, VA",traditional,all-transactions,2019,212.1325,4,"Harrisonburg, VA Metro Area",56500,133557,34.0,14059,7136,47717,29701,209300,25500,2019,0.6224406396043339
25500,"Harrisonburg, VA",traditional,all-transactions,2024,318.075,4,"Harrisonburg, VA Metro Area",75065,136992,34.9,15007,8131,50046,31459,309300,25500,2024,0.6286016864484674
25540,"Hartford-West Hartford-East Hartford, CT",traditional,all-transactions,2014,169.5525,4,"Hartford-West Hartford-East Hartford, CT Metro Area",68959,1215159,40.4,169706,96160,469020,316843,247200,25540,2014,0.6755426207837619
25540,"Hartford-West Hartford-East Hartford, CT",traditional,all-transactions,2019,178.28,4,"Hartford-East Hartford-Middletown, CT Metro Area",77769,1207677,40.8,183857,105719,473062,313835,249200,25540,2019,0.6634119840528303
25540,"Hartford-West Hartford-East Hartford, CT",traditional,all-transactions,2024,285.42,4,"Hartford-West Hartford-East Hartford, CT Metro Area",95118,1153112,40.8,191923,114907,465181,313190,333500,25540,2024,0.6732648152009648
25620,"Hattiesburg, MS",traditional,all-transactions,2014,175.86,4,"Hattiesburg, MS Metro Area",41702,146370,32.8,15764,6778,53626,33594,131100,25620,2014,0.626449856412934
25620,"Hattiesburg, MS",traditional,all-transactions,2019,199.5975,4,"Hattiesburg, MS Metro Area",46800,168177,35.2,18246,8138,61584,39316,137100,25620,2019,0.6384125746947259
25620,"Hattiesburg, MS",traditional,all-transactions,2024,299.5175,4,"Hattiesburg, MS Metro Area",60285,155434,35.5,18346,8814,60155,38660,191200,25620,2024,0.6426730945058599
25740,"Helena, MT",traditional,all-transactions,2014,212.85,4,"Helena, MT Micro Area",56470,76237,42.1,12730,4796,31050,22788,208500,25740,2014,0.7339130434782609
25740,"Helena, MT",traditional,all-transactions,2019,264.92,4,"Helena, MT Micro Area",66419,79722,41.9,14089,6191,32377,23152,248400,25740,2019,0.7150755165704049
