cbsa_code,origin,horizon,q10,q50,q90,lo,hi,q50_pct,lo_pct,hi_pct,model
10180,2026Q2,1,-0.0010309871286153793,0.016902361065149307,0.03585129603743553,-0.026044595055282116,0.06086490396410227,1.7046014187629854,-2.5708359949610182,6.2755330456343295,seqgru
10180,2026Q2,2,0.008546135388314724,0.03438977897167206,0.06301263719797134,-0.022844732739031315,0.09440350532531738,3.4987944653450453,-2.258576757712627,9.90031100687132,seqgru
10180,2026Q2,4,0.026643574237823486,0.067966029047966,0.11733147501945496,-0.02338523045182228,0.16736027970910072,7.032894776782861,-2.3113914990108175,18.218010409722663,seqgru
10180,2026Q2,8,0.05909422039985657,0.1350325495004654,0.23527783155441284,-0.05162782967090607,0.3459998816251755,14.457403905821709,-5.031775536603367,41.340244850640026,seqgru
10420,2026Q2,1,-0.006376792676746845,0.011714974418282509,0.030204441398382187,-0.03139040060341358,0.055218049325048923,1.178386347946292,-3.0902836902149566,5.6771017762117015,seqgru
10420,2026Q2,2,-0.0025580767542123795,0.02345316670835018,0.05063200742006302,-0.03394894488155842,0.08202287554740906,2.37303549616239,-3.3379145680075606,8.548064050939397,seqgru
10420,2026Q2,4,0.006755005568265915,0.04703627899289131,0.09242688119411469,-0.04327379912137985,0.14245568588376045,4.816003458033147,-4.235084932783328,15.310198112992834,seqgru
10420,2026Q2,8,0.032703325152397156,0.10168108344078064,0.19065797328948975,-0.07801872491836548,0.3013800233602524,10.703036511016006,-7.505289317768304,35.17229302340614,seqgru
10500,2026Q2,1,-0.009542780928313732,0.008732941001653671,0.027002517133951187,-0.03455638885498047,0.052016125060617924,0.8771184375568453,-3.3966135392885177,5.339272839801512,seqgru
10500,2026Q2,2,-0.00903538428246975,0.017210349440574646,0.04372110962867737,-0.04042625240981579,0.07511197775602341,1.7359300779109965,-3.962001239038815,7.800485669115731,seqgru
10500,2026Q2,4,-0.005429413169622421,0.03472983464598656,0.07835343480110168,-0.05545821785926819,0.12838223949074745,3.5339958025557117,-5.394844909629793,13.698752117778955,seqgru
10500,2026Q2,8,0.012508563697338104,0.07962365448474884,0.16461218893527985,-0.09821348637342453,0.2753342390060425,8.287945415188114,-9.354463277307012,31.697078431858916,seqgru
10540,2026Q2,1,-0.011780907399952412,0.006639186292886734,0.02472762018442154,-0.03679451532661915,0.049741228111088276,0.6661274545820772,-3.6125823628528897,5.099909216369625,seqgru
10540,2026Q2,2,-0.013905085623264313,0.012598412111401558,0.038625918328762054,-0.04529595375061035,0.0700167864561081,1.2678106427553626,-4.428540734410136,7.252618501683594,seqgru
10540,2026Q2,4,-0.015034891664981842,0.02545884996652603,0.06790138781070709,-0.06506369635462761,0.11793019250035286,2.57856942862813,-6.299222250314718,12.516556363107757,seqgru
10540,2026Q2,8,-0.0031642690300941467,0.06443998962640762,0.14791037142276764,-0.11388631910085678,0.2586324214935303,6.656157156576681,-10.76406056652013,29.515764520752043,seqgru
10580,2026Q2,1,-0.004339997656643391,0.013747790828347206,0.03248283267021179,-0.029353605583310127,0.05749644059687853,1.384272625660854,-2.8926973094651864,5.9181500594083225,seqgru
10580,2026Q2,2,0.0016976669430732727,0.027727916836738586,0.05558638647198677,-0.029693201184272766,0.08697725459933281,2.8115913332750653,-2.9256689234558264,9.087186711839834,seqgru
10580,2026Q2,4,0.014270290732383728,0.055142905563116074,0.10232186317443848,-0.03575851395726204,0.15235066786408424,5.6691610995839525,-3.512673122072918,16.456854160124056,seqgru
10580,2026Q2,8,0.042806029319763184,0.11491893231868744,0.20871499180793762,-0.06791602075099945,0.31943704187870026,12.178249357998737,-6.5661064635309625,37.63527172569496,seqgru
10740,2026Q2,1,-0.010442073456943035,0.007914694957435131,0.026143722236156464,-0.03545568138360977,0.0511573301628232,0.7946098951908231,-3.4834491917939747,5.2488468439988445,seqgru
10740,2026Q2,2,-0.011406205594539642,0.015158525668084621,0.041588764637708664,-0.04279707372188568,0.0729796327650547,1.5273998848234882,-4.189420481553341,7.570862748123841,seqgru
10740,2026Q2,4,-0.01126057654619217,0.029733020812273026,0.07329314202070236,-0.061289381235837936,0.12332194671034813,3.0179460760095145,-5.944897742664679,13.124856408079388,seqgru
10740,2026Q2,8,-0.0007423534989356995,0.06885109096765518,0.15459942817687988,-0.11146440356969833,0.2653214782476425,7.1276674497592785,-10.547676732954825,30.385006784526738,seqgru
10780,2026Q2,1,-0.008920672349631786,0.009333334863185883,0.02766498178243637,-0.03393428027629852,0.05267858970910311,0.9377026256031984,-3.3364970462874344,5.409079503825631,seqgru
10780,2026Q2,2,-0.007893482223153114,0.01837870478630066,0.04508183151483536,-0.03928435035049915,0.0764726996421814,1.854863260250439,-3.852272612732155,7.947271994338134,seqgru
10780,2026Q2,4,-0.0034657269716262817,0.03694240003824234,0.08109346777200699,-0.05349453166127205,0.13112227246165276,3.7633251481213437,-5.208887551125674,14.01071765007389,seqgru
10780,2026Q2,8,0.014830522239208221,0.08312398940324783,0.1696547269821167,-0.09589152783155441,0.28037677705287933,8.667653657093478,-9.143743552473305,32.36284312168836,seqgru
10900,2026Q2,1,-0.004810496233403683,0.01322994939982891,0.031849708408117294,-0.02982410416007042,0.05686331633478403,1.3317852403393227,-2.938375410590688,5.8511119327810945,seqgru
10900,2026Q2,2,0.000995144248008728,0.02682703733444214,0.05442159250378609,-0.03039572387933731,0.08581246063113213,2.7190121856339733,-2.9938418948116996,8.96019658777294,seqgru
10900,2026Q2,4,0.014452293515205383,0.054519928991794586,0.10095278918743134,-0.035576511174440384,0.1509815938770771,5.603352188740907,-3.495110561905179,16.297525201937457,seqgru
10900,2026Q2,8,0.045514896512031555,0.11518336832523346,0.2075013518333435,-0.06520715355873108,0.31822340190410614,12.207917248736688,-6.312663337779545,37.468333380029925,seqgru
11020,2026Q2,1,-0.00427156500518322,0.013682574033737183,0.03232615813612938,-0.029285172931849957,0.057339766062796116,1.3776608839769944,-2.886051771882636,5.901556682510645,seqgru
11020,2026Q2,2,0.002140987664461136,0.02785402536392212,0.0554538369178772,-0.029249880462884903,0.08684470504522324,2.8245575691947744,-2.8826243203974644,9.072728212137138,seqgru
11020,2026Q2,4,0.016856202855706215,0.05653632432222366,0.10295116901397705,-0.03317260183393955,0.15297997370362282,5.816505123041993,-3.2628424929428634,16.530164203301045,seqgru
11020,2026Q2,8,0.04992298409342766,0.11808304488658905,0.20881342887878418,-0.060799065977334976,0.3195354789495468,12.533756101715987,-5.898769783190794,37.64882080554375,seqgru
11100,2026Q2,1,-0.009126742370426655,0.009171456098556519,0.027440235018730164,-0.03414035029709339,0.0524538429453969,0.9213642774491104,-3.356414444091438,5.385391816307172,seqgru
11100,2026Q2,2,-0.008281158283352852,0.01805238611996174,0.04471587762236595,-0.03967202641069889,0.07610674574971199,1.8216315394715021,-3.88953956066429,7.907775497359548,seqgru
11100,2026Q2,4,-0.003997117280960083,0.03672270104289055,0.08086831867694855,-0.05402592197060585,0.13089712336659431,3.7405309538544262,-5.259245248710743,13.985051129673366,seqgru
11100,2026Q2,8,0.013245292007923126,0.08325713127851486,0.1718725860118866,-0.09747675806283951,0.28259463608264923,8.682122835487638,-9.287657538357308,32.65673102901925,seqgru
11180,2026Q2,1,-0.007924986071884632,0.010209665633738041,0.028552774339914322,-0.03293859399855137,0.05356638226658106,1.0261962094848753,-3.240202591259156,5.5027024528291335,seqgru
11180,2026Q2,2,-0.005491819232702255,0.02046915702521801,0.0472138486802578,-0.036882687360048294,0.07860471680760384,2.0680086947525433,-3.621080662801235,8.177662942648745,seqgru
11180,2026Q2,4,0.0024099014699459076,0.04207669198513031,0.08638772368431091,-0.04761890321969986,0.13641652837395668,4.297446346567413,-4.6502907482175,14.615920201042076,seqgru
11180,2026Q2,8,0.02580828219652176,0.09263596683740616,0.17970901727676392,-0.08491376787424088,0.29043106734752655,9.70622955108369,-8.140850691660539,33.70037024625887,seqgru
11200,2026Q2,1,-0.007633683271706104,0.01053358893841505,0.02894367277622223,-0.03264729119837284,0.053957280702888966,1.0589262495451779,-3.2120120855420042,5.543951355784782,seqgru
11200,2026Q2,2,-0.004940951243042946,0.02112392708659172,0.04804253950715065,-0.036331819370388985,0.07943340763449669,2.1348616553400035,-3.5679739752162654,8.267345934207926,seqgru
11200,2026Q2,4,0.0031216777861118317,0.043155647814273834,0.0878770649433136,-0.046907126903533936,0.13790586963295937,4.4100394148185895,-4.5823989243889525,14.786749599995176,seqgru
11200,2026Q2,8,0.02647242322564125,0.09409842640161514,0.18178622424602509,-0.08424962684512138,0.2925082743167877,9.866787852138792,-8.07982299845056,33.978382231380145,seqgru
11244,2026Q2,1,-0.00738039705902338,0.010788415558636189,0.029283329844474792,-0.03239400498569012,0.05429693777114153,1.0846820356551046,-3.1874939177241157,5.579806193703951,seqgru
11244,2026Q2,2,-0.004453137516975403,0.021648019552230835,0.04872015863656998,-0.03584400564432144,0.08011102676391602,2.1884037961033886,-3.5209216338329408,8.340734820953033,seqgru
11244,2026Q2,4,0.0030958354473114014,0.04331277683377266,0.08839929103851318,-0.046932969242334366,0.13842809572815895,4.426446550922525,-4.584864706502545,14.846709891071065,seqgru
11244,2026Q2,8,0.025219470262527466,0.09307397902011871,0.18060949444770813,-0.08550257980823517,0.29133154451847076,9.754292741509563,-8.194922534384485,33.820818599769844,seqgru
11260,2026Q2,1,-0.003808046691119671,0.014158167876303196,0.032887257635593414,-0.028821654617786407,0.05790086556226015,1.425886942366339,-2.841027244287453,5.960994666709829,seqgru
11260,2026Q2,2,0.003171520307660103,0.028937995433807373,0.05679231137037277,-0.028219347819685936,0.08818317949771881,2.9360767428527,-2.78249010761219,9.218817018570657,seqgru
11260,2026Q2,4,0.018050607293844223,0.05808247625827789,0.10510405898094177,-0.031978197395801544,0.15513286367058754,5.980240064234099,-3.1472301724936536,16.78131107344747,seqgru
11260,2026Q2,8,0.05059627443552017,0.11940690129995346,0.21081221103668213,-0.06012577563524246,0.32153426110744476,12.68283329307649,-5.835390999939705,37.92422595838845,seqgru
11460,2026Q2,1,-0.008772908709943295,0.009452685713768005,0.027737166732549667,-0.03378651663661003,0.052750774659216404,0.9497503452058575,-3.322212639934008,5.416688727603525,seqgru
11460,2026Q2,2,-0.007122267037630081,0.018998149782419205,0.04563000053167343,-0.03851313516497612,0.07702086865901947,1.9179762911348153,-3.7780934249361686,8.006461565760059,seqgru
11460,2026Q2,4,-0.0007741153240203857,0.03922007977962494,0.08327165246009827,-0.05080292001366615,0.13330045714974403,3.9999341291605983,-4.9534030104299465,14.259324707287501,seqgru
11460,2026Q2,8,0.019460342824459076,0.08650873601436615,0.17324724793434143,-0.09126170724630356,0.28396929800510406,9.036089308459871,-8.722120118780419,32.83921458378274,seqgru
11500,2026Q2,1,-0.005154789425432682,0.012957395985722542,0.031618863344192505,-0.03016839735209942,0.05663247127085924,1.3041706797068953,-2.9717873150684193,5.826679546236879,seqgru
11500,2026Q2,2,0.00011908635497093201,0.02618015557527542,0.05382147431373596,-0.03127178177237511,0.085212342441082,2.6525866173920276,-3.078787691142515,8.89482720844783,seqgru
11500,2026Q2,4,0.01192011684179306,0.05262023210525513,0.09919366240501404,-0.03810868784785271,0.1492224670946598,5.4029282620095875,-3.7391688620364683,16.093122948076143,seqgru
11500,2026Q2,8,0.039636604487895966,0.11030802130699158,0.20237809419631958,-0.07108544558286667,0.3131001442670822,11.662196084916477,-6.8617693776518385,36.76584873266289,seqgru
11540,2026Q2,1,-0.004378056153655052,0.013649286702275276,0.03228551149368286,-0.02939166408032179,0.0572991194203496,1.3742863483412693,-2.896392997127839,5.897252227283056,seqgru
11540,2026Q2,2,0.0015616975724697113,0.02753629721701145,0.05529279261827469,-0.029829170554876328,0.08668366074562073,2.791892502641735,-2.9388671618556517,9.05516408535567,seqgru
11540,2026Q2,4,0.013582201674580574,0.05436990410089493,0.1013115867972374,-0.03644660301506519,0.15134039148688316,5.587510245722749,-3.579042159391488,16.33925996272476,seqgru
11540,2026Q2,8,0.039175912737846375,0.11135824024677277,0.20497015118598938,-0.07154613733291626,0.315692201256752,11.779527439123317,-6.904667509947238,37.12081345246649,seqgru
11694,2026Q2,1,-0.00915203895419836,0.009150090627372265,0.027468368411064148,-0.0341656468808651,0.052481976337730885,0.9192080679830683,-3.3588591657277678,5.388356706587416,seqgru
11694,2026Q2,2,-0.00820203311741352,0.018122434616088867,0.0448853075504303,-0.03959290124475956,0.07627617567777634,1.828764241448666,-3.881934503661788,7.9260598529144355,seqgru
11694,2026Q2,4,-0.0035941526293754578,0.036965787410736084,0.08126096427440643,-0.053622957319021225,0.1312897689640522,3.7657519280356766,-5.22106038042216,14.029815645895427,seqgru
11694,2026Q2,8,0.013912633061408997,0.08294770121574402,0.17091649770736694,-0.09680941700935364,0.2816385477781296,8.64849852185161,-9.227101264578375,32.52996009172866,seqgru
11700,2026Q2,1,-0.014345045201480389,0.0043299454264342785,0.022314362227916718,-0.039358653128147125,0.047327970154583454,0.433933318473545,-3.859416390537007,4.846581819347806,seqgru
11700,2026Q2,2,-0.019641809165477753,0.007429322227835655,0.03322187438607216,-0.05103267729282379,0.0646127425134182,0.7456988112704677,-4.975238149460337,6.674583907234299,seqgru
11700,2026Q2,4,-0.028591860085725784,0.013160647824406624,0.055088263005018234,-0.07862066477537155,0.105117067694664,1.3247630313096836,-7.56094881717403,11.08406462976539,seqgru
11700,2026Q2,8,-0.033907487988471985,0.0369369238615036,0.12053555250167847,-0.14462953805923462,0.2312576025724411,3.7627569233696923,-13.465718968570062,26.018382423537023,seqgru
12020,2026Q2,1,-0.010541657917201519,0.007835215888917446,0.02607249841094017,-0.035555265843868256,0.05108610633760691,0.786599151832168,-3.493060261847669,5.241350885475593,seqgru
12020,2026Q2,2,-0.011780526489019394,0.014912577345967293,0.04128593951463699,-0.04317139461636543,0.07267680764198303,1.5024324616466744,-4.225277671912842,7.5382925201637585,seqgru
12020,2026Q2,4,-0.012922771275043488,0.028503723442554474,0.07218363136053085,-0.06295157596468925,0.12221243605017662,2.8913841928975392,-6.101105777806604,12.999412777355612,seqgru
12020,2026Q2,8,-0.007443346083164215,0.06316060572862625,0.14888885617256165,-0.11816539615392685,0.2596109062433243,6.519790237931988,-11.145092213963048,29.64255574271588,seqgru
12054,2026Q2,1,-0.01285840105265379,0.0056556230410933495,0.023676035925745964,-0.037872008979320526,0.0486896438524127,0.5671646269956865,-3.7163832611100123,4.98944589717274,seqgru
12054,2026Q2,2,-0.016241058707237244,0.010456575080752373,0.036403778940439224,-0.04763192683458328,0.06779464706778526,1.0511436114727823,-4.651532538023728,7.014552839115229,seqgru
