cbsa_code,metric,period,value
10900,inventory,2026,1812.5714
10900,inventory,2026-07,2202.0
10940,inventory,2018,209.1
10940,inventory,2019,176.3333
10940,inventory,2020,138.25
10940,inventory,2021,109.75
10940,inventory,2022,101.4167
10940,inventory,2023,86.9167
10940,inventory,2024,93.4167
10940,inventory,2025,98.0833
10940,inventory,2026,96.4286
10940,inventory,2026-07,112.0
10980,inventory,2018,275.1
10980,inventory,2019,231.6667
10980,inventory,2020,185.3333
10980,inventory,2021,344.2
10980,inventory,2022,356.25
10980,inventory,2023,192.0833
10980,inventory,2024,103.9167
10980,inventory,2025,96.6667
10980,inventory,2026,78.4286
10980,inventory,2026-07,115.0
11020,inventory,2018,467.7
11020,inventory,2019,484.3333
11020,inventory,2020,408.9167
11020,inventory,2021,259.6667
11020,inventory,2022,251.0
11020,inventory,2023,236.6667
11020,inventory,2024,266.6667
11020,inventory,2025,302.25
11020,inventory,2026,294.2857
11020,inventory,2026-07,305.0
11060,inventory,2018,240.6
11060,inventory,2019,199.75
11060,inventory,2020,128.3333
11060,inventory,2021,76.3333
11060,inventory,2022,73.25
11060,inventory,2023,96.75
11060,inventory,2024,113.3333
11060,inventory,2025,143.25
11060,inventory,2026,131.5714
11060,inventory,2026-07,128.0
11100,inventory,2018,1514.6
11100,inventory,2019,1482.5833
11100,inventory,2020,1106.0
11100,inventory,2021,781.25
11100,inventory,2022,702.5833
11100,inventory,2023,852.3333
11100,inventory,2024,1169.75
11100,inventory,2025,1278.0833
11100,inventory,2026,1073.4286
11100,inventory,2026-07,1049.0
11140,inventory,2018,170.7
11140,inventory,2019,147.6667
11140,inventory,2020,111.1667
11140,inventory,2021,73.6667
11140,inventory,2022,73.1667
11140,inventory,2023,68.0833
11140,inventory,2024,64.8333
11140,inventory,2025,86.3333
11140,inventory,2026,85.5714
11140,inventory,2026-07,97.0
11180,inventory,2018,545.0
11180,inventory,2019,588.1667
11180,inventory,2020,457.5833
11180,inventory,2021,326.5
11180,inventory,2022,297.6667
11180,inventory,2023,295.8333
11180,inventory,2024,309.0833
11180,inventory,2025,359.0833
11180,inventory,2026,363.1429
11180,inventory,2026-07,414.0
11220,inventory,2018,222.6
11220,inventory,2019,220.4167
11220,inventory,2020,199.75
11220,inventory,2021,132.5833
11220,inventory,2022,122.1667
11220,inventory,2023,120.0833
11220,inventory,2024,112.25
11220,inventory,2025,112.75
11220,inventory,2026,94.2857
11220,inventory,2026-07,126.0
11260,inventory,2018,2379.4
11260,inventory,2019,2145.6667
11260,inventory,2020,1772.0
11260,inventory,2021,1329.3333
11260,inventory,2022,1023.8333
11260,inventory,2023,828.9167
11260,inventory,2024,973.0
11260,inventory,2025,1056.25
11260,inventory,2026,910.8571
11260,inventory,2026-07,1281.0
11380,inventory,2018,94.0
11380,inventory,2019,82.0
11380,inventory,2020,108.3333
11380,inventory,2021,106.1667
11380,inventory,2022,90.0833
