vintage,cbsa_code,county_fips
2014,41180,17083
2014,41180,17117
2014,41180,17119
2014,41180,17133
2014,41180,17163
2014,41180,29071
2014,41180,29099
2014,41180,29113
2014,41180,29183
2014,41180,29189
2014,41180,29219
2014,41180,29510
2014,41220,13039
2014,41400,39029
2014,41420,41047
2014,41420,41053
2014,41460,20143
2014,41460,20169
2014,41500,06053
2014,41540,10005
2014,41540,24039
2014,41540,24045
2014,41540,24047
2014,41620,49035
2014,41620,49045
2014,41660,48235
2014,41660,48451
2014,41700,48013
2014,41700,48019
2014,41700,48029
2014,41700,48091
2014,41700,48187
2014,41700,48259
2014,41700,48325
2014,41700,48493
2014,41740,06073
2014,41760,16017
2014,41780,39043
2014,41820,37105
2014,41860,06001
2014,41860,06013
2014,41860,06041
2014,41860,06075
2014,41860,06081
2014,41884,06075
2014,41884,06081
2014,41900,72023
2014,41900,72079
2014,41900,72121
2014,41900,72125
2014,41940,06069
2014,41940,06085
2014,41980,72007
2014,41980,72009
2014,41980,72017
2014,41980,72019
2014,41980,72021
2014,41980,72025
2014,41980,72029
2014,41980,72031
2014,41980,72033
2014,41980,72035
2014,41980,72037
2014,41980,72039
2014,41980,72041
2014,41980,72045
2014,41980,72047
2014,41980,72051
2014,41980,72053
2014,41980,72054
2014,41980,72061
2014,41980,72063
2014,41980,72069
2014,41980,72077
2014,41980,72085
2014,41980,72087
2014,41980,72089
2014,41980,72091
2014,41980,72095
2014,41980,72101
2014,41980,72103
2014,41980,72105
2014,41980,72107
2014,41980,72119
2014,41980,72127
2014,41980,72129
2014,41980,72135
2014,41980,72137
2014,41980,72139
2014,41980,72143
2014,41980,72145
2014,41980,72151
2014,42020,06079
2014,42034,06041
2014,42100,06087
2014,42140,35049
2014,42180,72133
2014,42200,06083
2014,42220,06097
2014,42300,26033
2014,42340,13029
2014,42340,13051
2014,42340,13103
2014,42380,42015
2014,42420,31007
2014,42420,31157
2014,42420,31165
2014,42460,01071
2014,42540,42069
2014,42540,42079
2014,42540,42131
2014,42620,05145
2014,42644,53033
2014,42644,53061
2014,42660,53033
2014,42660,53053
2014,42660,53061
2014,42680,12061
2014,42700,12055
2014,42740,29159
2014,42780,42109
2014,42820,01047
2014,42860,45073
2014,42900,36099
2014,42940,47155
2014,42980,18071
2014,43020,55078
2014,43020,55115
2014,43060,40125
2014,43100,55117
2014,43140,37045
2014,43180,47003
2014,43220,53045
2014,43260,56033
2014,43300,48181
2014,43320,04017
2014,43340,22015
2014,43340,22017
2014,43340,22031
2014,43340,22119
2014,43380,39149
2014,43420,04003
2014,43460,29201
2014,43500,35017
2014,43524,24021
2014,43524,24031
2014,43580,19149
2014,43580,19193
2014,43580,31043
2014,43580,31051
2014,43580,46127
2014,43620,46083
2014,43620,46087
2014,43620,46099
2014,43620,46125
2014,43660,48415
2014,43700,21199
2014,43740,42111
2014,43760,06109
2014,43780,18141
2014,43780,26027
2014,43900,45083
2014,43900,45087
2014,43940,46081
2014,43980,19041
2014,44020,19059
2014,44060,53051
2014,44060,53063
2014,44060,53065
2014,44100,17129
2014,44100,17167
2014,44140,25013
2014,44140,25015
2014,44180,29043
2014,44180,29059
2014,44180,29077
2014,44180,29167
2014,44180,29225
2014,44220,39023
2014,44260,28105
2014,44300,42027
2014,44340,13031
2014,44420,51015
2014,44420,51790
2014,44420,51820
2014,44460,08107
2014,44500,48143
2014,44540,08075
2014,44580,17195
2014,44620,55097
2014,44660,40119
2014,44700,06077
2014,44740,19021
2014,44780,26149
2014,44860,48223
2014,44900,13055
2014,44920,49043
2014,44940,45085
2014,44980,42097
2014,45000,06035
2014,45020,48353
2014,45060,36053
2014,45060,36067
2014,45060,36075
2014,45104,53053
2014,45140,40021
2014,45180,01037
2014,45180,01121
2014,45220,12039
2014,45220,12065
2014,45220,12073
2014,45220,12129
2014,45300,12053
2014,45300,12057
2014,45300,12101
2014,45300,12103
2014,45340,35055
2014,45380,17021
2014,45460,18021
2014,45460,18153
2014,45460,18165
2014,45460,18167
2014,45500,05081
2014,45500,05091
2014,45500,48037
2014,45520,41065
2014,45540,12119
2014,45580,13293
2014,45620,13275
2014,45660,39147
2014,45700,13277
2014,45740,13257
2014,45780,39051
2014,45780,39095
2014,45780,39173
2014,45820,20085
2014,45820,20087
2014,45820,20139
2014,45820,20177
2014,45820,20197
2014,45860,09005
2014,45900,26019
2014,45900,26055
2014,45900,26079
2014,45900,26089
2014,45940,34021
2014,45980,01109
2014,46020,06057
2014,46060,04019
2014,46100,47031
2014,46100,47051
2014,46100,47127
2014,46140,40037
2014,46140,40111
2014,46140,40113
2014,46140,40117
2014,46140,40131
2014,46140,40143
2014,46140,40145
2014,46180,28057
2014,46180,28081
2014,46180,28115
2014,46220,01065
2014,46220,01107
2014,46220,01125
2014,46300,16053
2014,46300,16083
2014,46340,48423
2014,46380,06045
2014,46460,21075
2014,46460,47131
2014,46500,39021
2014,46520,15003
2014,46540,36043
2014,46540,36065
2014,46620,48463
2014,46660,13027
2014,46660,13101
2014,46660,13173
2014,46660,13185
2014,46700,06095
2014,46740,01017
2014,46780,39161
2014,46820,46027
2014,46860,49047
2014,46900,48487
2014,46980,28021
2014,46980,28149
2014,47020,48175
2014,47020,48469
2014,47080,13209
2014,47080,13279
2014,47180,18083
2014,47220,34011
2014,47240,25007
2014,47260,37053
2014,47260,37073
2014,47260,51073
2014,47260,51093
2014,47260,51095
2014,47260,51115
2014,47260,51199
2014,47260,51550
2014,47260,51650
2014,47260,51700
2014,47260,51710
2014,47260,51735
2014,47260,51740
2014,47260,51800
2014,47260,51810
2014,47260,51830
2014,47300,06107
2014,47340,18169
2014,47380,48145
2014,47380,48309
2014,47420,27167
2014,47420,38077
2014,47460,53013
2014,47460,53071
2014,47540,39011
2014,47580,13153
2014,47580,13225
2014,47580,13235
2014,47620,42123
2014,47660,29101
2014,47664,26087
2014,47664,26093
2014,47664,26099
2014,47664,26125
2014,47664,26147
2014,47700,18085
2014,47780,18027
2014,47820,37013
2014,47894,11001
2014,47894,24009
2014,47894,24017
2014,47894,24033
2014,47894,51013
2014,47894,51043
2014,47894,51047
2014,47894,51059
2014,47894,51061
2014,47894,51107
2014,47894,51153
2014,47894,51157
2014,47894,51177
2014,47894,51179
2014,47894,51187
2014,47894,51510
2014,47894,51600
2014,47894,51610
2014,47894,51630
2014,47894,51683
2014,47894,51685
2014,47894,54037
2014,47900,11001
2014,47900,24009
2014,47900,24017
2014,47900,24021
2014,47900,24031
2014,47900,24033
2014,47900,51013
2014,47900,51043
2014,47900,51047
2014,47900,51059
2014,47900,51061
2014,47900,51107
2014,47900,51153
2014,47900,51157
2014,47900,51177
2014,47900,51179
2014,47900,51187
2014,47900,51510
2014,47900,51600
2014,47900,51610
2014,47900,51630
2014,47900,51683
2014,47900,51685
2014,47900,54037
2014,47920,39047
2014,47940,19013
2014,47940,19017
2014,47940,19075
2014,47980,46029
2014,48020,55055
2014,48060,36045
2014,48100,12049
2014,48140,55073
2014,48180,13229
2014,48180,13299
2014,48220,40039
2014,48260,39081
2014,48260,54009
2014,48260,54029
2014,48300,53007
2014,48300,53017
2014,48424,12099
2014,48460,29091
2014,48540,39013
2014,48540,54051
2014,48540,54069
2014,48580,55127
2014,48620,20015
2014,48620,20079
2014,48620,20095
2014,48620,20173
2014,48620,20191
2014,48660,48009
2014,48660,48077
2014,48660,48485
2014,48700,42081
2014,48780,38105
2014,48820,27067
2014,48864,10003
2014,48864,24015
2014,48864,34033
2014,48900,37129
2014,48900,37141
2014,48940,39027
2014,48980,37195
2014,49020,51069
2014,49020,51840
2014,49020,54027
2014,49080,32013
2014,49100,27169
2014,49180,37057
2014,49180,37059
2014,49180,37067
2014,49180,37169
2014,49180,37197
2014,49220,55141
2014,49260,40153
2014,49300,39169
2014,49340,09015
2014,49340,25027
2014,49380,27105
2014,49420,53077
2014,49460,46135
2014,49620,42133
2014,49660,39099
2014,49660,39155
2014,49660,42085
2014,49700,06101
2014,49700,06115
2014,49740,04027
2014,49780,39119
2014,49820,48505
2019,10100,46013
2019,10100,46045
2019,10140,53027
2019,10180,48059
2019,10180,48253
2019,10180,48441
2019,10220,40123
2019,10300,26091
2019,10380,72003
2019,10380,72005
2019,10380,72011
2019,10380,72071
2019,10380,72081
2019,10380,72099
2019,10380,72117
2019,10380,72131
2019,10380,72141
2019,10420,39133
2019,10420,39153
2019,10460,35035
2019,10500,13095
2019,10500,13177
2019,10500,13273
2019,10500,13321
2019,10540,41043
2019,10580,36001
2019,10580,36083
2019,10580,36091
2019,10580,36093
2019,10580,36095
2019,10620,37167
2019,10660,27047
2019,10700,01095
2019,10740,35001
2019,10740,35043
2019,10740,35057
2019,10740,35061
2019,10760,01037
2019,10760,01123
2019,10780,22043
2019,10780,22079
2019,10820,27041
2019,10860,48131
2019,10860,48249
2019,10900,34041
2019,10900,42025
2019,10900,42077
2019,10900,42095
2019,10940,26057
2019,10980,26007
2019,11020,42013
2019,11060,40065
2019,11100,48011
2019,11100,48065
2019,11100,48359
2019,11100,48375
2019,11100,48381
2019,11140,13249
2019,11140,13261
2019,11180,19015
2019,11180,19169
2019,11220,36057
2019,11244,06059
2019,11260,02020
2019,11260,02170
2019,11380,48003
2019,11420,18151
2019,11460,26161
2019,11500,01015
2019,11540,55015
2019,11540,55087
2019,11580,12027
2019,11620,40019
2019,11620,40085
2019,11640,72013
2019,11640,72027
2019,11640,72065
2019,11640,72115
2019,11660,05019
2019,11700,37021
2019,11700,37087
2019,11700,37089
2019,11700,37115
2019,11740,39005
2019,11780,39007
2019,11820,41007
2019,11860,20005
2019,11900,39009
2019,11940,47107
2019,11980,48213
2019,12020,13059
2019,12020,13195
2019,12020,13219
2019,12020,13221
2019,12060,13013
2019,12060,13015
2019,12060,13035
2019,12060,13045
2019,12060,13057
2019,12060,13063
2019,12060,13067
2019,12060,13077
2019,12060,13085
2019,12060,13089
2019,12060,13097
2019,12060,13113
2019,12060,13117
2019,12060,13121
2019,12060,13135
2019,12060,13143
2019,12060,13149
2019,12060,13151
2019,12060,13159
2019,12060,13171
2019,12060,13199
2019,12060,13211
2019,12060,13217
2019,12060,13223
2019,12060,13227
2019,12060,13231
2019,12060,13247
2019,12060,13255
2019,12060,13297
2019,12100,34001
2019,12120,01053
2019,12140,18033
2019,12180,36011
2019,12220,01081
2019,12260,13033
2019,12260,13073
2019,12260,13181
2019,12260,13189
2019,12260,13245
2019,12260,45003
2019,12260,45037
2019,12300,23011
2019,12380,27099
2019,12420,48021
2019,12420,48055
2019,12420,48209
2019,12420,48453
2019,12420,48491
2019,12460,13087
2019,12540,06029
2019,12580,24003
2019,12580,24005
2019,12580,24013
2019,12580,24025
2019,12580,24027
2019,12580,24035
2019,12580,24510
2019,12620,23019
2019,12660,55111
2019,12680,21179
2019,12700,25001
2019,12740,50023
2019,12780,40147
2019,12860,36037
2019,12900,05063
2019,12900,05135
2019,12940,22005
2019,12940,22007
2019,12940,22033
2019,12940,22037
2019,12940,22047
2019,12940,22063
2019,12940,22077
2019,12940,22091
2019,12940,22121
2019,12940,22125
2019,12980,26025
2019,13020,26017
2019,13060,48321
2019,13100,31067
2019,13140,48199
2019,13140,48245
2019,13140,48361
2019,13180,55027
2019,13220,54019
2019,13220,54081
2019,13260,18093
2019,13300,48025
2019,13340,39091
2019,13380,53073
2019,13420,27007
2019,13460,41017
2019,13500,45069
2019,13540,50003
2019,13620,33007
2019,13660,26107
2019,13700,48227
2019,13720,51195
2019,13720,51720
2019,13740,30009
2019,13740,30095
2019,13740,30111
2019,13780,36007
2019,13780,36107
2019,13820,01007
2019,13820,01009
2019,13820,01021
2019,13820,01073
2019,13820,01115
2019,13820,01117
2019,13900,38015
2019,13900,38059
2019,13900,38065
2019,13940,16011
2019,13980,51071
2019,13980,51121
2019,13980,51155
2019,13980,51750
2019,14010,17113
2019,14020,18105
2019,14020,18119
2019,14100,42037
2019,14100,42093
2019,14140,51021
2019,14140,51185
2019,14140,54055
2019,14180,05093
2019,14220,22117
2019,14260,16001
2019,14260,16015
2019,14260,16027
2019,14260,16045
2019,14260,16073
2019,14300,48147
2019,14380,37189
2019,14420,48233
2019,14454,25021
2019,14454,25023
2019,14454,25025
2019,14460,25009
2019,14460,25017
2019,14460,25021
2019,14460,25023
2019,14460,25025
2019,14460,33015
2019,14460,33017
2019,14500,08013
2019,14540,21003
2019,14540,21031
2019,14540,21061
2019,14540,21227
2019,14580,30031
2019,14620,42083
2019,14660,27021
2019,14660,27035
2019,14700,29213
2019,14720,08117
2019,14740,53035
2019,14780,48477
2019,14820,37175
2019,14860,09001
2019,15020,28085
2019,15060,41015
2019,15100,46011
2019,15140,47075
2019,15180,48061
2019,15220,48049
2019,15260,13025
2019,15260,13127
2019,15260,13191
2019,15340,39033
2019,15380,36029
2019,15380,36063
2019,15420,16031
2019,15420,16067
2019,15460,17071
2019,15460,19057
2019,15500,37001
2019,15540,50007
2019,15540,50011
2019,15540,50013
2019,15580,30093
2019,15620,26113
2019,15620,26165
2019,15660,13129
2019,15680,24037
2019,15700,24019
2019,15740,39059
2019,15764,25009
2019,15764,25017
2019,15780,05013
2019,15780,05103
2019,15804,34005
2019,15804,34007
2019,15804,34015
2019,15820,21087
2019,15820,21217
2019,15860,08043
2019,15940,39019
2019,15940,39151
2019,15980,12071
2019,16020,17003
2019,16020,29017
2019,16020,29031
2019,16060,17077
2019,16060,17087
2019,16060,17199
2019,16100,35015
2019,16140,19027
2019,16180,32510
2019,16220,56025
2019,16260,49021
2019,16300,19011
2019,16300,19105
2019,16300,19113
2019,16340,13233
2019,16380,39107
2019,16420,21177
2019,16460,17121
2019,16500,53041
2019,16540,42055
2019,16580,17019
2019,16580,17147
2019,16620,54005
2019,16620,54015
2019,16620,54035
2019,16620,54039
2019,16620,54043
2019,16660,17029
2019,16660,17035
2019,16700,45015
2019,16700,45019
2019,16700,45035
2019,16740,37007
2019,16740,37025
2019,16740,37071
2019,16740,37097
2019,16740,37109
2019,16740,37119
2019,16740,37159
2019,16740,37179
2019,16740,45023
2019,16740,45057
2019,16740,45091
2019,16820,51003
2019,16820,51065
2019,16820,51079
2019,16820,51125
2019,16820,51540
2019,16860,13047
2019,16860,13083
2019,16860,13295
2019,16860,47065
2019,16860,47115
2019,16860,47153
2019,16940,56021
2019,16980,17031
2019,16980,17037
2019,16980,17043
2019,16980,17063
2019,16980,17089
2019,16980,17093
2019,16980,17097
2019,16980,17111
2019,16980,17197
2019,16980,18073
2019,16980,18089
2019,16980,18111
2019,16980,18127
2019,16980,55059
2019,16984,17031
2019,16984,17043
2019,16984,17063
2019,16984,17111
2019,16984,17197
2019,17020,06007
2019,17060,39141
2019,17140,18029
2019,17140,18047
2019,17140,18115
2019,17140,18161
2019,17140,21015
2019,17140,21023
2019,17140,21037
2019,17140,21077
2019,17140,21081
2019,17140,21117
2019,17140,21191
2019,17140,39015
2019,17140,39017
2019,17140,39025
2019,17140,39061
2019,17140,39165
2019,17220,54017
2019,17220,54033
2019,17220,54091
2019,17260,28027
2019,17300,21047
2019,17300,21221
2019,17300,47125
2019,17300,47161
2019,17340,06033
2019,17380,28011
2019,17420,47011
2019,17420,47139
2019,17460,39035
2019,17460,39055
2019,17460,39085
2019,17460,39093
2019,17460,39103
2019,17500,12051
2019,17540,19045
2019,17580,35009
2019,17620,72043
2019,17640,72123
2019,17660,16055
2019,17700,20125
2019,17740,26023
2019,17780,48041
2019,17780,48051
2019,17780,48395
2019,17820,08041
2019,17820,08119
2019,17860,29019
2019,17860,29053
2019,17860,29089
2019,17900,45017
2019,17900,45039
2019,17900,45055
2019,17900,45063
2019,17900,45079
2019,17900,45081
2019,17980,01113
2019,17980,13053
2019,17980,13145
2019,17980,13197
2019,17980,13215
2019,17980,13259
2019,17980,13263
2019,18020,18005
2019,18060,28087
2019,18100,31141
2019,18140,39041
2019,18140,39045
2019,18140,39049
2019,18140,39073
2019,18140,39089
2019,18140,39097
2019,18140,39117
2019,18140,39127
2019,18140,39129
2019,18140,39159
2019,18180,33013
2019,18220,18041
2019,18260,47087
2019,18260,47133
2019,18260,47141
2019,18300,41011
2019,18380,13081
2019,18420,28003
2019,18460,13137
2019,18500,36101
2019,18580,48355
2019,18580,48409
2019,18620,48349
2019,18660,36023
2019,18700,41003
2019,18740,39031
2019,18780,08081
2019,18820,18107
2019,18860,06015
2019,18880,12091
2019,18880,12131
2019,18900,47035
2019,18980,01043
2019,19000,37099
2019,19000,37173
2019,19060,24001
2019,19060,54057
2019,19100,48085
2019,19100,48113
2019,19100,48121
2019,19100,48139
2019,19100,48231
2019,19100,48251
2019,19100,48257
2019,19100,48367
2019,19100,48397
2019,19100,48439
2019,19100,48497
2019,19124,48085
2019,19124,48113
2019,19124,48121
2019,19124,48139
2019,19124,48231
2019,19124,48257
2019,19124,48397
2019,19140,13213
2019,19140,13313
2019,19180,17183
2019,19220,21021
2019,19220,21137
2019,19260,51143
2019,19260,51590
2019,19300,01003
2019,19340,17073
2019,19340,17131
2019,19340,17161
2019,19340,19163
2019,19420,47143
2019,19430,39057
2019,19430,39109
2019,19430,39113
2019,19460,01079
2019,19460,01103
2019,19500,17115
2019,19540,18001
2019,19580,39039
2019,19620,48465
2019,19660,12035
2019,19660,12127
2019,19700,35029
2019,19740,08001
2019,19740,08005
2019,19740,08014
2019,19740,08019
2019,19740,08031
2019,19740,08035
2019,19740,08039
2019,19740,08047
2019,19740,08059
2019,19740,08093
2019,19760,22011
2019,19780,19049
2019,19780,19077
2019,19780,19099
2019,19780,19121
2019,19780,19153
2019,19780,19181
2019,19804,26163
2019,19820,26087
2019,19820,26093
2019,19820,26099
2019,19820,26125
2019,19820,26147
2019,19820,26163
2019,19860,38007
2019,19860,38089
2019,19940,17103
2019,19980,20057
2019,20020,01061
2019,20020,01067
2019,20020,01069
2019,20060,13003
2019,20060,13069
2019,20100,10001
2019,20140,13167
2019,20140,13175
2019,20140,13283
2019,20180,42033
2019,20220,19061
2019,20260,27017
2019,20260,27075
2019,20260,27137
2019,20260,55031
2019,20300,48341
2019,20340,40137
2019,20420,08067
2019,20460,40013
2019,20500,37037
2019,20500,37063
2019,20500,37077
2019,20500,37135
2019,20500,37145
2019,20540,47045
2019,20580,48323
2019,20660,24041
2019,20700,42089
2019,20740,55017
2019,20740,55035
2019,20780,08037
2019,20820,17049
2019,20900,48481
2019,20940,06025
2019,20980,05139
2019,20994,17037
2019,20994,17089
2019,20994,17093
2019,21020,37139
2019,21020,37143
2019,21060,21093
2019,21060,21123
2019,21060,21163
2019,21120,40009
2019,21140,18039
2019,21180,54083
2019,21220,32007
2019,21220,32011
2019,21260,53037
2019,21300,36015
2019,21340,48141
2019,21340,48229
2019,21380,20017
2019,21380,20111
2019,21420,40047
2019,21460,01031
2019,21500,42049
2019,21540,26041
2019,21580,35039
2019,21640,01005
2019,21640,13239
2019,21660,41039
2019,21700,06023
2019,21740,56041
2019,21780,18129
2019,21780,18163
2019,21780,18173
2019,21780,21101
2019,21820,02090
2019,21840,19101
2019,21860,27091
2019,21900,54049
2019,21980,32001
2019,22020,27027
2019,22020,38017
2019,22060,27131
2019,22100,29187
2019,22140,35045
2019,22180,37051
2019,22180,37085
2019,22180,37093
2019,22220,05007
2019,22220,05087
2019,22220,05143
2019,22260,27111
2019,22280,32019
2019,22300,39063
2019,22340,13017
2019,22380,04005
2019,22420,26049
2019,22500,45031
2019,22500,45041
2019,22520,01033
2019,22520,01077
2019,22540,55039
2019,22580,37161
2019,22620,05123
2019,22660,08069
2019,22700,19187
2019,22744,12011
2019,22780,29169
2019,22800,17067
2019,22800,19111
2019,22800,29045
2019,22820,08087
2019,22840,01049
2019,22860,22115
2019,22900,05033
2019,22900,05047
2019,22900,05131
2019,22900,40135
2019,23060,18003
2019,23060,18183
2019,23104,48251
2019,23104,48367
2019,23104,48439
2019,23104,48497
2019,23140,18023
2019,23180,21005
2019,23180,21073
2019,23224,24021
2019,23224,24031
2019,23240,48171
2019,23300,17177
2019,23340,31053
2019,23380,39143
2019,23420,06019
2019,23460,01055
2019,23500,45021
2019,23540,12001
2019,23540,12041
2019,23540,12075
2019,23580,13139
2019,23620,48097
2019,23660,17095
2019,23700,35031
2019,23780,20055
2019,23780,20093
2019,23820,32005
2019,23844,18073
2019,23844,18089
2019,23844,18111
2019,23844,18127
2019,23860,45043
2019,23900,42001
2019,23940,56005
2019,23940,56011
2019,23940,56045
2019,23980,21009
2019,23980,21169
2019,24020,36113
2019,24020,36115
2019,24060,08045
2019,24060,08097
2019,24100,36035
2019,24140,37191
2019,24180,48221
2019,24220,27119
2019,24220,38035
2019,24260,31079
2019,24260,31093
2019,24260,31121
2019,24300,08077
2019,24330,27061
2019,24340,26067
2019,24340,26081
2019,24340,26117
2019,24340,26139
2019,24380,35006
2019,24420,41033
2019,24460,20009
2019,24500,30013
2019,24540,08123
2019,24580,55009
2019,24580,55061
2019,24580,55083
2019,24620,47059
2019,24660,37081
2019,24660,37151
2019,24660,37157
2019,24700,18031
2019,24740,28151
2019,24780,37147
2019,24820,39037
2019,24860,45007
2019,24860,45045
2019,24860,45059
2019,24860,45077
2019,24900,28015
2019,24900,28083
2019,24940,45047
2019,24980,28043
2019,25020,72015
2019,25020,72057
2019,25020,72109
2019,25060,28045
2019,25060,28047
2019,25060,28059
2019,25060,28131
2019,25100,40139
2019,25180,24043
2019,25180,54003
2019,25180,54065
2019,25200,16013
2019,25200,16025
2019,25220,22105
2019,25260,06031
2019,25300,29127
2019,25300,29173
2019,25420,42041
2019,25420,42043
2019,25420,42099
2019,25460,05009
2019,25460,05101
2019,25500,51165
2019,25500,51660
2019,25540,09003
2019,25540,09007
2019,25540,09013
2019,25580,31001
2019,25620,28031
2019,25620,28035
2019,25620,28073
2019,25620,28111
2019,25700,20051
2019,25720,49043
2019,25720,49051
2019,25740,30043
2019,25740,30049
2019,25760,05107
2019,25780,37181
2019,25820,48117
2019,25840,41049
2019,25840,41059
2019,25860,37003
2019,25860,37023
2019,25860,37027
2019,25860,37035
2019,25880,26059
2019,25900,15001
2019,25940,45013
2019,25940,45053
2019,25980,13179
2019,25980,13183
2019,26020,35025
2019,26090,26005
2019,26140,12017
2019,26220,41027
2019,26260,05057
2019,26260,05099
2019,26300,05051
2019,26340,26061
2019,26340,26083
2019,26380,22057
2019,26380,22109
2019,26420,48015
2019,26420,48039
2019,26420,48071
2019,26420,48157
2019,26420,48167
2019,26420,48201
2019,26420,48291
2019,26420,48339
2019,26420,48473
2019,26460,36021
2019,26500,42061
2019,26540,18069
2019,26580,21019
2019,26580,21043
2019,26580,21089
2019,26580,39087
2019,26580,54011
2019,26580,54079
2019,26580,54099
2019,26620,01083
2019,26620,01089
2019,26660,48471
2019,26700,46005
2019,26700,46073
2019,26740,20155
2019,26780,27085
2019,26820,16019
2019,26820,16023
2019,26820,16051
2019,26860,42063
2019,26900,18011
2019,26900,18013
2019,26900,18057
2019,26900,18059
2019,26900,18063
2019,26900,18081
2019,26900,18095
2019,26900,18097
2019,26900,18109
2019,26900,18133
2019,26900,18145
2019,26940,28133
2019,26980,19103
2019,26980,19183
2019,27020,26043
2019,27020,55037
2019,27060,36109
2019,27100,26075
2019,27140,28029
2019,27140,28049
2019,27140,28051
2019,27140,28089
2019,27140,28121
2019,27140,28127
2019,27140,28163
2019,27160,39079
2019,27180,47023
2019,27180,47033
2019,27180,47053
2019,27180,47113
2019,27220,16081
2019,27220,56039
2019,27260,12003
2019,27260,12019
2019,27260,12031
2019,27260,12089
2019,27260,12109
2019,27300,17137
2019,27300,17171
2019,27340,37133
2019,27380,48073
2019,27420,38093
2019,27460,36013
2019,27500,55105
2019,27530,01127
2019,27540,18037
2019,27540,18125
2019,27580,72073
2019,27600,13157
2019,27620,29027
2019,27620,29051
2019,27620,29135
2019,27620,29151
2019,27660,22053
2019,27700,13305
2019,27740,47019
2019,27740,47171
2019,27740,47179
2019,27780,42021
2019,27860,05031
2019,27860,05111
2019,27900,29097
2019,27900,29145
2019,27940,02110
2019,27980,15009
2019,28020,26077
2019,28060,30029
2019,28100,17091
2019,28140,20091
2019,28140,20103
2019,28140,20107
2019,28140,20121
2019,28140,20209
2019,28140,29013
2019,28140,29025
2019,28140,29037
2019,28140,29047
2019,28140,29049
2019,28140,29095
2019,28140,29107
2019,28140,29165
2019,28140,29177
2019,28180,15007
2019,28260,31019
2019,28260,31099
2019,28300,33005
2019,28340,18113
2019,28380,29069
2019,28420,53005
2019,28420,53021
2019,28500,48265
2019,28540,02130
2019,28580,12087
2019,28620,37055
2019,28660,48027
2019,28660,48099
2019,28660,48281
2019,28700,47073
2019,28700,47163
2019,28700,51169
2019,28700,51191
2019,28700,51520
2019,28740,36111
2019,28780,48261
2019,28780,48273
2019,28820,37107
2019,28860,29001
2019,28860,29197
2019,28900,41035
2019,28940,47001
2019,28940,47009
2019,28940,47013
2019,28940,47093
2019,28940,47105
2019,28940,47129
2019,28940,47145
2019,28940,47173
2019,29020,18067
2019,29060,33001
2019,29100,27055
2019,29100,55063
2019,29180,22001
2019,29180,22045
2019,29180,22055
2019,29180,22099
2019,29180,22113
2019,29200,18007
2019,29200,18015
2019,29200,18157
2019,29200,18171
2019,29260,41061
2019,29300,01017
2019,29300,13285
2019,29340,22019
2019,29340,22023
2019,29380,12023
2019,29404,17097
2019,29404,55059
2019,29420,04015
2019,29460,12105
2019,29500,48115
2019,29540,42071
2019,29620,26037
2019,29620,26045
2019,29620,26065
2019,29620,26155
2019,29660,56001
2019,29700,48479
2019,29740,35013
2019,29780,35033
2019,29780,35047
2019,29820,32003
2019,29860,28061
2019,29860,28067
2019,29900,37165
2019,29940,20045
2019,29980,47099
2019,30020,40031
2019,30020,40033
2019,30060,29105
2019,30100,33009
2019,30100,33019
2019,30100,50017
2019,30100,50027
2019,30140,42075
2019,30220,48219
2019,30260,42119
2019,30280,47117
2019,30300,16069
2019,30300,53003
2019,30340,23001
2019,30380,42087
2019,30420,31047
2019,30420,31073
2019,30460,21017
2019,30460,21049
2019,30460,21067
2019,30460,21113
2019,30460,21209
2019,30460,21239
2019,30580,20175
2019,30620,39003
2019,30660,17107
2019,30700,31109
2019,30700,31159
2019,30780,05045
2019,30780,05053
2019,30780,05085
2019,30780,05105
2019,30780,05119
2019,30780,05125
2019,30820,42035
2019,30860,16041
2019,30860,49005
2019,30900,18017
2019,30940,21051
2019,30940,21121
2019,30940,21125
2019,30940,21235
2019,30980,48183
2019,30980,48203
2019,30980,48401
2019,30980,48459
2019,31020,53015
2019,31060,35028
2019,31080,06037
2019,31080,06059
2019,31084,06037
2019,31140,18019
2019,31140,18043
2019,31140,18061
2019,31140,18175
2019,31140,21029
2019,31140,21103
2019,31140,21111
2019,31140,21185
2019,31140,21211
2019,31140,21215
2019,31180,48107
2019,31180,48303
2019,31180,48305
2019,31220,26105
2019,31260,48005
2019,31300,37155
2019,31340,51009
2019,31340,51011
2019,31340,51019
2019,31340,51031
2019,31340,51680
2019,31380,17109
2019,31420,13021
2019,31420,13079
2019,31420,13169
2019,31420,13207
2019,31420,13289
2019,31460,06039
2019,31500,18077
2019,31540,55021
2019,31540,55025
2019,31540,55045
2019,31540,55049
2019,31580,21107
2019,31620,05027
2019,31660,36033
2019,31680,05059
2019,31700,33011
2019,31740,20061
2019,31740,20149
2019,31740,20161
2019,31820,55071
2019,31860,27013
2019,31860,27103
2019,31900,39139
2019,31930,39167
2019,31940,26109
2019,31940,55075
2019,31980,18053
2019,32000,37111
2019,32020,39101
2019,32100,26103
2019,32140,27083
2019,32180,29195
2019,32260,19127
2019,32280,47183
2019,32300,51089
2019,32300,51690
2019,32340,29147
2019,32380,19033
2019,32380,19195
2019,32420,72067
2019,32420,72083
2019,32420,72097
2019,32460,21083
2019,32500,21161
2019,32540,40121
2019,32580,48215
2019,32620,28113
