vintage,county_fips,population
2014,06091,3019.0
2014,06067,1450277.0
2014,06017,181465.0
2014,06053,424927.0
2014,31067,21889.0
2014,31099,6560.0
2014,31119,35103.0
2014,31137,9189.0
2014,31179,9488.0
2014,31107,8573.0
2014,31121,7790.0
2014,31133,2754.0
2014,31183,848.0
2014,32015,5930.0
2014,32009,1041.0
2014,32021,4627.0
2014,32017,5282.0
2014,32031,429985.0
2014,32510,54634.0
2014,33013,146880.0
2014,33001,60252.0
2014,33017,124387.0
2014,34025,629702.0
2014,34037,146888.0
2014,34013,789616.0
2014,34015,289705.0
2014,34031,505403.0
2014,34003,920456.0
2014,34041,107624.0
2014,34005,450155.0
2014,35029,24947.0
2014,35055,32956.0
2014,35007,13264.0
2014,35021,655.0
2014,35037,8822.0
2014,29103,4078.0
2014,29139,12054.0
2014,29207,29864.0
2014,29007,25637.0
2014,29077,280657.0
2014,29185,9609.0
2014,29197,4388.0
2014,29029,43873.0
2014,29099,220558.0
2014,29143,18568.0
2014,29173,10224.0
2014,30017,11869.0
2014,30075,1710.0
2014,30085,10861.0
2014,30051,2235.0
2014,30083,10686.0
2014,49017,5105.0
2014,19117,8785.0
2014,19119,11680.0
2014,49015,10834.0
2014,51093,35518.0
2014,51620,8534.0
2014,51678,7114.0
2014,51089,52960.0
2014,51101,16045.0
2014,51109,33743.0
2014,51147,23140.0
2014,51165,77345.0
2014,51181,6885.0
2014,51043,14273.0
2014,51117,31913.0
2014,51015,73707.0
2014,51075,21627.0
2014,51113,13208.0
2014,51161,93194.0
2014,51025,16961.0
2014,51131,12254.0
2014,51163,22367.0
2014,51720,4015.0
2014,53039,20668.0
2014,53027,71734.0
2014,53069,4016.0
2014,53025,91458.0
2014,53061,735351.0
2014,54089,13699.0
2014,54025,35639.0
2014,54057,27912.0
2014,54041,16412.0
2014,54075,8710.0
2014,54083,29446.0
2014,54105,5810.0
2014,54015,9226.0
2014,54061,100332.0
2014,54103,16314.0
2014,54039,191765.0
2014,54077,33720.0
2014,54085,10221.0
2014,54043,21599.0
2014,54007,14492.0
2014,54005,24257.0
2014,54109,23203.0
2014,55033,44045.0
2014,55043,51272.0
2014,55117,115168.0
2014,13011,18317.0
2014,13031,71940.0
2014,13059,119681.0
2014,13061,3110.0
2014,13101,4018.0
2014,13127,80937.0
2014,13089,707185.0
2014,13143,28563.0
2014,13157,60928.0
2014,13163,16554.0
2014,13169,28783.0
2014,13181,7800.0
2014,13213,39416.0
2014,13215,198247.0
2014,13235,11693.0
2014,13241,16267.0
2014,13259,5900.0
2014,13281,10670.0
2014,13283,6781.0
2014,13287,8491.0
2014,13003,8297.0
2014,13001,18421.0
2014,13025,18463.0
2014,13017,17547.0
2014,13047,64955.0
2014,13055,25484.0
2014,13073,132362.0
2014,13115,96146.0
2014,13117,189314.0
2014,13147,25406.0
2014,13185,112515.0
2014,13199,21434.0
2014,13237,21226.0
2014,13261,31804.0
2014,06073,3183143.0
2014,06107,451108.0
2014,06113,204162.0
2014,06023,134876.0
2014,06057,98606.0
2014,06003,1202.0
2014,06039,152452.0
2014,13043,11056.0
2014,13301,5626.0
2014,13007,3342.0
2014,13035,23469.0
2014,13045,111872.0
2014,13099,10662.0
2014,13081,23403.0
2014,13077,131419.0
2014,13067,708920.0
2014,13083,16533.0
2014,13317,10123.0
2014,13027,15766.0
2014,13129,55666.0
2014,13105,19694.0
2014,13113,107930.0
2014,13165,8794.0
2014,13217,101503.0
2014,13133,16190.0
2014,13071,45987.0
2014,13085,22500.0
2014,13063,264221.0
2014,13139,185318.0
2014,15003,975690.0
2014,15009,158814.0
2014,15005,73.0
2014,16071,4241.0
2014,16045,16732.0
2014,16085,9662.0
2014,16003,3908.0
2014,38081,3863.0
2014,39105,23564.0
2014,39021,39628.0
2014,39057,163313.0
2014,39087,62100.0
2014,39115,14977.0
2014,39175,22535.0
2014,39043,76416.0
2014,39091,45564.0
2014,39153,541464.0
2014,39149,49165.0
2014,39171,37493.0
2014,39029,106622.0
2014,39051,42541.0
2014,39053,30763.0
2014,39099,235809.0
2014,39145,78520.0
2014,39117,34991.0
2014,39135,41887.0
2014,39003,105562.0
2014,39033,43036.0
2014,39059,39794.0
2014,39107,40789.0
2014,39023,137303.0
2014,39093,302465.0
2014,39113,534801.0
2014,39165,217623.0
2014,39007,100346.0
2014,40071,45781.0
2014,40035,14792.0
2014,40017,122832.0
2014,40077,10921.0
2014,19189,10645.0
2014,19147,9263.0
2014,19165,12034.0
2014,19007,12754.0
2014,19087,20197.0
2014,19095,16316.0
2014,19099,36715.0
2014,19145,15737.0
2014,19191,20957.0
2014,19157,18765.0
2014,19155,93153.0
2014,06037,9974203.0
2014,06045,87612.0
2014,06087,267203.0
2014,06105,13515.0
2014,06065,2266899.0
2014,06071,2078586.0
2014,06085,1841569.0
2014,06041,256802.0
2014,06061,361518.0
2014,06093,44261.0
2014,06089,178520.0
2014,06095,421624.0
2014,06015,28066.0
2014,06021,28019.0
2014,06007,221578.0
2014,06063,19286.0
2014,06079,274184.0
2014,06029,857730.0
2014,06111,835790.0
2014,06009,44921.0
2014,06081,739837.0
2014,06109,54347.0
2014,06005,37159.0
2014,08095,4385.0
2014,08031,633777.0
2014,08061,1407.0
2014,08009,3735.0
2014,08047,5557.0
2014,08063,8122.0
2014,08051,15503.0
2014,08059,546162.0
2014,08091,4532.0
2014,08103,6739.0
2014,08123,265066.0
2014,08021,8276.0
2014,08023,3578.0
2014,08035,299794.0
2014,08037,52233.0
2014,08067,52547.0
2014,08081,13286.0
2014,08105,11840.0
2014,08011,6000.0
2014,08025,5558.0
2014,08111,653.0
2014,08057,1389.0
2014,08075,22604.0
2014,08083,25569.0
2014,08119,23363.0
2014,08013,305166.0
2014,08071,14789.0
2014,08073,5462.0
2014,08107,23428.0
2014,08003,16111.0
2014,08019,9114.0
2014,08043,46879.0
2014,30101,5208.0
2014,30019,1813.0
2014,30045,2023.0
2014,40007,5581.0
2014,40139,21495.0
2014,40127,11315.0
2014,40069,11043.0
2014,40063,13840.0
2014,40031,125647.0
2014,40001,22380.0
2014,40137,44900.0
2014,40019,48288.0
2014,40055,6144.0
2014,40091,20334.0
2014,40099,13656.0
2014,40115,32086.0
2014,40145,74767.0
2014,40015,29551.0
2014,19017,24481.0
2014,19127,40922.0
2014,19043,17900.0
2014,19015,26326.0
2014,19021,20460.0
2014,19089,9529.0
2014,19063,10068.0
2014,19077,10794.0
2014,19081,11175.0
2014,19121,15629.0
2014,19125,33308.0
2014,19197,13007.0
2014,19029,13694.0
2014,19047,17259.0
2014,19065,20693.0
2014,19085,14600.0
2014,19129,14946.0
2014,19133,9149.0
2014,19143,6279.0
2014,19187,37399.0
2014,19169,91939.0
2014,19013,131947.0
2014,19075,12403.0
2014,19105,20607.0
2014,19131,10744.0
2014,19137,10549.0
2014,19161,10162.0
2014,19123,22420.0
2014,19019,20947.0
2014,19045,48663.0
2014,19053,8286.0
2014,19101,17102.0
2014,19005,14152.0
2014,19113,214927.0
2014,19049,72124.0
2014,19141,14173.0
2014,20187,2187.0
2014,20119,4444.0
2014,20125,34602.0
2014,20151,9758.0
2014,20153,2553.0
2014,20003,7962.0
2014,20053,6443.0
2014,20061,36458.0
2014,20057,34604.0
2014,20167,6959.0
2014,20117,10042.0
2014,20001,13212.0
2014,20023,2695.0
2014,20035,36201.0
2014,20049,2734.0
2014,20059,25834.0
2014,20083,1941.0
2014,55078,4382.0
2014,55011,13374.0
2014,55063,116470.0
2014,55073,134886.0
2014,55121,29274.0
2014,55027,88589.0
2014,55125,21368.0
2014,30021,9219.0
2014,30023,9243.0
2014,30055,1758.0
2014,30087,9335.0
2014,30007,5697.0
2014,42023,4939.0
2014,42017,626205.0
2014,42077,354537.0
2014,42031,39437.0
2014,42059,38171.0
2014,42079,320392.0
2014,42037,67089.0
2014,42065,44935.0
2014,42099,45788.0
2014,42113,6400.0
2014,44003,165253.0
2014,44009,126609.0
2014,45071,37593.0
2014,45027,34439.0
2014,45085,107782.0
2014,45011,22287.0
2014,45031,68161.0
2014,45091,235285.0
2014,45021,55707.0
2014,45053,26042.0
2014,45061,18708.0
2014,45001,25100.0
2014,46085,3831.0
2014,46039,4340.0
2014,46009,7032.0
2014,46047,6957.0
2014,46071,3180.0
2014,46069,1460.0
2014,46067,7221.0
2014,46017,2013.0
2014,46041,5510.0
2014,46063,1263.0
2014,46109,10303.0
2014,46083,48326.0
2014,46081,24478.0
2014,46005,17922.0
2014,46035,19730.0
2014,46073,2051.0
2014,55039,101709.0
2014,55071,80805.0
2014,55013,15387.0
2014,55029,27789.0
2014,55091,7390.0
2014,55103,17842.0
2014,55137,24409.0
2014,55065,16847.0
2014,55093,40859.0
2014,55015,49502.0
2014,55059,167268.0
2014,56019,8599.0
2014,56021,94412.0
2014,56039,21956.0
2014,51570,17542.0
2014,51021,6727.0
2014,51023,33105.0
2014,51520,17595.0
2014,51830,14401.0
2014,51035,29881.0
2014,51191,54833.0
2014,51139,23905.0
2014,51510,146422.0
2014,51650,136904.0
2014,51013,220173.0
2014,51027,23683.0
2014,51179,134672.0
2014,51760,211063.0
2014,51057,11166.0
2014,51185,44331.0
2014,51685,14992.0
2014,51183,11923.0
2014,51683,40436.0
2014,51775,25120.0
2014,51037,12399.0
2014,51081,11911.0
2014,53067,259330.0
2014,53013,4031.0
2014,16069,39655.0
2014,16053,22580.0
2014,16055,142783.0
2014,16061,3822.0
2014,16067,20191.0
2014,16083,78933.0
2014,16073,11412.0
2014,16013,21269.0
2014,16015,6880.0
2014,16021,10903.0
2014,16023,2734.0
2014,16029,6857.0
2014,16047,15241.0
2014,16001,409239.0
2014,16005,83394.0
2014,16007,5941.0
2014,16011,45558.0
2014,16019,106703.0
2014,16025,1156.0
2014,16035,8600.0
2014,16051,26620.0
2014,16059,7828.0
2014,16075,22658.0
2014,16017,40899.0
2014,16037,4284.0
2014,16039,26349.0
2014,16065,37754.0
2014,16079,12629.0
2014,16081,10212.0
2014,16087,10068.0
2014,17067,18808.0
2014,17063,50173.0
2014,17091,112682.0
2014,17043,926485.0
2014,17003,7821.0
2014,17129,12658.0
2014,17099,112698.0
2014,17031,5227827.0
2014,17115,109833.0
2014,17137,35272.0
2014,17191,16627.0
2014,17203,38965.0
2014,17055,39774.0
2014,17109,32388.0
2014,17111,307888.0
2014,08101,160757.0
2014,08085,40885.0
2014,08087,28342.0
2014,08093,16174.0
2014,08109,6211.0
2014,08077,147509.0
2014,08099,12359.0
2014,08053,871.0
2014,08041,645707.0
2014,08121,4781.0
2014,08049,14478.0
2014,08005,596684.0
2014,08089,18712.0
2014,08014,59027.0
2014,10003,545846.0
2014,17163,268415.0
2014,17139,14896.0
2014,17145,22034.0
2014,17151,4362.0
2014,17173,22216.0
2014,17019,204214.0
2014,17013,5033.0
2014,17053,13906.0
2014,17085,22427.0
2014,17093,118194.0
2014,17101,16726.0
2014,17121,38922.0
2014,17125,14309.0
2014,17075,29272.0
2014,17025,13675.0
2014,17059,5439.0
2014,17133,33373.0
2014,17143,187197.0
2014,40101,70519.0
2014,40013,43595.0
2014,41029,206583.0
2014,41023,7325.0
2014,41005,384697.0
2014,41057,25334.0
2014,41033,83021.0
2014,41059,76645.0
2014,41009,49325.0
2014,41065,25387.0
2014,41039,354764.0
2014,41067,547451.0
2014,41007,37236.0
2014,48407,26831.0
2014,48459,39851.0
2014,48473,44825.0
2014,48493,44609.0
2014,48219,23205.0
2014,48329,146387.0
2014,48299,19272.0
2014,48147,33775.0
2014,48041,201534.0
2014,48165,18496.0
2014,48179,22771.0
2014,48237,8967.0
2014,48035,18052.0
2014,48029,1789088.0
2014,48023,3648.0
2014,48121,708627.0
2014,48167,302276.0
2014,48393,924.0
2014,48463,26763.0
2014,48037,93068.0
2014,48263,858.0
2014,48425,8575.0
2014,48199,55215.0
2014,48289,16784.0
2014,48351,14323.0
2014,48389,13978.0
2014,48453,1092810.0
2014,48087,3053.0
2014,48143,39291.0
2014,09009,863148.0
2014,10005,203737.0
2014,10001,167477.0
2014,11001,633736.0
2014,09005,187542.0
2014,09003,897374.0
2014,09011,274071.0
2014,09013,152251.0
2014,09001,934215.0
2014,12031,880750.0
2014,12007,27552.0
2014,12019,194868.0
2014,12067,8821.0
2014,12089,74918.0
2014,12103,925030.0
2014,12111,283988.0
2014,12051,38360.0
2014,12061,140918.0
2014,12099,1359074.0
2014,12109,203402.0
2014,12086,2600861.0
2014,12035,98843.0
2014,12037,11636.0
2014,12047,14466.0
2014,12077,8302.0
2014,12119,103708.0
2014,12039,46865.0
2014,12059,19741.0
2014,12071,647554.0
2014,12083,334771.0
2014,12021,334474.0
2014,12093,39398.0
2014,12101,472745.0
2014,12055,98261.0
2014,12121,43404.0
2014,12027,34785.0
2014,12013,14657.0
2014,12023,67662.0
2014,12029,16137.0
2014,12107,73191.0
2014,12125,15258.0
2014,12081,335840.0
2014,12075,40057.0
2014,12003,27057.0
2014,12127,498981.0
2014,12073,280882.0
2014,12079,18901.0
2014,46055,2092.0
2014,46093,26108.0
2014,46013,37528.0
2014,46087,5615.0
2014,46101,6445.0
2014,46121,9859.0
2014,46097,2340.0
2014,47165,166636.0
2014,47169,7859.0
2014,47027,7802.0
2014,47157,936130.0
2014,47077,27963.0
2014,48213,78836.0
2014,48345,1172.0
2014,48083,8656.0
2014,48325,46965.0
2014,48277,49704.0
2014,48267,4522.0
2014,47037,648048.0
2014,47089,52166.0
2014,47153,14431.0
2014,47017,28511.0
2014,47135,7851.0
2014,47121,11694.0
2014,47075,18389.0
2014,47125,182015.0
2014,47061,13574.0
2014,47029,35453.0
2014,47041,18968.0
2014,47101,12010.0
2014,47131,31378.0
2014,47167,61433.0
2014,47045,38156.0
2014,47065,344772.0
2014,47139,16715.0
2014,47185,26086.0
2014,47163,156850.0
2014,36095,32153.0
2014,36035,54870.0
2014,36083,159600.0
2014,36033,51508.0
2014,36081,2280602.0
2014,36115,62910.0
2014,36061,1618398.0
2014,36011,79481.0
2014,36087,318186.0
2014,36063,214973.0
2014,36031,39072.0
2014,36059,1350601.0
2014,36097,18458.0
2014,36017,49868.0
2014,36045,118885.0
2014,17201,292026.0
2014,17147,16552.0
2014,17153,5967.0
2014,17169,7454.0
2014,17175,5888.0
2014,17045,18171.0
2014,17005,17571.0
2014,17007,54005.0
2014,17011,34361.0
2014,17015,15027.0
2014,17029,53655.0
2014,17033,19626.0
2014,17083,22751.0
2014,17155,5895.0
2014,17039,16461.0
2014,17051,22041.0
2014,17103,35248.0
2014,17107,30047.0
2014,17117,47229.0
2014,17159,16144.0
2014,17189,14527.0
2014,17135,29740.0
2014,17001,67113.0
2014,17027,37952.0
2014,17047,6687.0
2014,17081,38716.0
2014,17183,80773.0
2014,17199,66808.0
2014,17023,16240.0
2014,17049,34280.0
2014,17057,36616.0
2014,17065,8371.0
2014,17073,50031.0
2014,17087,12650.0
2014,17097,703170.0
2014,17105,38476.0
2014,17171,5260.0
2014,17017,13440.0
2014,17187,17784.0
2014,18069,36959.0
2014,18091,111293.0
2014,18181,24485.0
2014,18073,33443.0
2014,18101,10294.0
2014,18145,44428.0
2014,18137,28601.0
2014,18153,21227.0
2014,18159,15688.0
2014,18167,108264.0
2014,18173,60538.0
2014,18033,42321.0
2014,18005,78628.0
2014,18139,17147.0
2014,01099,22509.0
2014,01079,33835.0
2014,01081,147790.0
2014,01093,30527.0
2014,01107,19629.0
2014,01119,13433.0
2014,01073,658834.0
2014,01023,13546.0
2014,01059,31663.0
2014,01091,20489.0
2014,01113,56980.0
2014,01019,26042.0
2014,01039,37881.0
2014,01041,13938.0
2014,01047,42743.0
2014,01077,92780.0
2014,01085,10918.0
2014,01087,20505.0
2014,01083,87167.0
2014,18001,34533.0
2014,18049,20638.0
2014,18089,493140.0
2014,18113,47497.0
2014,18041,23955.0
2014,18063,150977.0
2014,18037,42170.0
2014,18053,69313.0
2014,18059,70851.0
2014,18067,82914.0
2014,48477,34039.0
2014,48429,9485.0
2014,48003,16126.0
2014,48177,20054.0
2014,48305,5806.0
2014,48505,14231.0
2014,48221,52347.0
2014,48269,290.0
2014,48073,50971.0
2014,48119,5239.0
2014,48253,20092.0
2014,48249,41348.0
2014,48111,6957.0
2014,48157,632946.0
2014,48235,1626.0
2014,48489,22056.0
2014,48115,13593.0
2014,48051,17236.0
2014,48355,348130.0
2014,48379,10988.0
2014,48385,3365.0
2014,48431,1360.0
2014,48065,6108.0
2014,48161,19661.0
2014,48197,4050.0
2014,48045,1601.0
2014,48291,76707.0
2014,48301,89.0
2014,48395,16546.0
2014,48401,54159.0
2014,48455,14452.0
2014,48019,20642.0
2014,48075,7066.0
2014,48091,115808.0
2014,48225,23151.0
2014,48349,48073.0
2014,48415,17108.0
2014,48433,1409.0
2014,48021,75708.0
2014,48025,32462.0
2014,48103,4602.0
2014,50021,60864.0
2014,50017,28927.0
2014,50027,56328.0
2014,49049,540425.0
2014,49013,19378.0
2014,49047,34576.0
2014,49011,317646.0
2014,01051,80321.0
2014,01117,201168.0
2014,01133,24256.0
2014,01043,80668.0
2014,01071,53012.0
2014,01121,81673.0
2014,01129,17137.0
2014,01027,13617.0
2014,01103,119744.0
2014,01021,43781.0
2014,01033,54491.0
2014,27141,89770.0
2014,27159,13754.0
2014,27009,38980.0
2014,27019,94212.0
2014,27047,31034.0
2014,27061,45303.0
2014,27085,36172.0
2014,27121,10946.0
2014,27123,521265.0
2014,27149,9748.0
2014,27151,9602.0
2014,27169,51285.0
2014,27033,11676.0
2014,27139,135129.0
2014,27039,20246.0
2014,27157,21485.0
2014,27117,9407.0
2014,27035,62900.0
2014,27107,6725.0
2014,27171,127386.0
2014,27103,32923.0
2014,27051,5977.0
2014,27069,4501.0
2014,27087,5486.0
2014,27127,15834.0
2014,27173,10233.0
2014,27007,45236.0
2014,27013,64720.0
2014,27073,7096.0
2014,27077,3976.0
2014,27161,19127.0
2014,27003,336316.0
2014,27145,151728.0
2014,27081,5821.0
2014,27083,25724.0
2014,27095,25891.0
2014,27129,15326.0
2014,27017,35430.0
2014,27031,5197.0
2014,28103,11240.0
2014,28137,28557.0
2014,28107,34507.0
2014,28161,12433.0
2014,28029,29028.0
2014,28049,246364.0
2014,28145,27536.0
2014,28139,22069.0
2014,28035,76159.0
2019,17051,21565.0
2019,17107,29003.0
2019,17165,23994.0
2019,17097,701473.0
2019,17127,14219.0
2019,17017,12493.0
2019,18069,36359.0
2019,18181,24149.0
2019,18075,20840.0
2019,18145,44438.0
2019,18153,20730.0
2019,18157,191553.0
2019,18057,323117.0
2019,18005,82481.0
2019,18049,20096.0
2019,18113,47506.0
2019,18019,116507.0
2019,18063,163799.0
2019,18053,66452.0
2019,18071,44025.0
2019,18119,20835.0
2019,18183,33730.0
2019,18023,32273.0
2019,18161,7113.0
2019,18029,49479.0
2019,18093,45548.0
2019,18123,19102.0
2019,18129,25560.0
2019,18015,20074.0
2019,18045,16430.0
2019,18149,22952.0
2019,18055,32159.0
2019,19011,25636.0
2019,19061,96982.0
2019,19151,6797.0
2019,19177,7150.0
2019,19003,3670.0
2019,19009,5571.0
2019,19051,8920.0
2019,19093,6901.0
2019,19135,7807.0
2019,19167,34827.0
2019,19025,9744.0
2019,19033,42834.0
2019,19083,17061.0
2019,19117,8583.0
2019,19147,9003.0
2019,19087,19941.0
2019,19099,36971.0
2019,19157,18388.0
2019,19043,17625.0
2019,19017,24864.0
2019,19063,9438.0
2019,19081,10802.0
2019,19097,19401.0
2019,19111,34227.0
2019,19181,50076.0
2019,19123,22164.0
2019,19041,16211.0
2019,19055,17183.0
2019,13005,11201.0
2019,13025,18756.0
2019,13017,17033.0
2019,13033,22520.0
2019,13047,66700.0
2019,13053,10560.0
2019,13055,24812.0
2019,13073,150705.0
2019,13087,26682.0
2019,13115,97369.0
2019,13117,228383.0
2019,13137,44626.0
2019,13147,25773.0
2019,13185,115364.0
2019,13191,14174.0
2019,13199,21106.0
2019,13207,27171.0
2019,13237,21691.0
2019,13261,30064.0
2019,13265,1611.0
2019,13301,5297.0
2019,19185,6429.0
2019,19163,172446.0
2019,20181,5938.0
2019,20193,7810.0
2019,20127,5566.0
2019,20163,5053.0
2019,20025,2026.0
2019,20077,5594.0
2019,20111,33251.0
2019,20145,6629.0
2019,20033,1740.0
2019,20063,2644.0
2019,20079,34503.0
2019,20093,3907.0
2019,20113,28567.0
2019,05041,11709.0
2019,05049,12231.0
2019,05061,13311.0
2019,05051,98555.0
2019,05093,42126.0
2019,05115,63761.0
2019,05117,8189.0
2019,05139,39449.0
2019,05147,6533.0
2019,05023,25100.0
2019,05025,8128.0
2019,05067,17027.0
2019,05057,21842.0
2019,05135,17139.0
2019,05137,12475.0
2019,05143,232289.0
2019,05005,41427.0
2019,05003,20270.0
2019,05031,107345.0
2019,05055,44937.0
2019,05105,10355.0
2019,05111,23896.0
2019,05133,17081.0
2019,05013,5192.0
2019,05019,22386.0
2019,05075,16549.0
2019,05095,7050.0
2019,05029,20858.0
2019,05101,7812.0
2019,05001,17914.0
2019,05085,72528.0
2019,05015,27965.0
2019,05123,25900.0
2019,05119,392967.0
2019,06047,271382.0
2019,06043,17420.0
2019,06049,8907.0
2019,06013,1142251.0
2019,06027,17977.0
2019,06099,543194.0
2019,06083,444829.0
2019,06103,63912.0
2019,06051,14310.0
2019,06069,60376.0
2019,13029,37063.0
2019,13035,24090.0
2019,13039,53231.0
2019,13079,12325.0
2019,13099,10312.0
2019,13069,43021.0
2019,13077,143260.0
2019,13123,30414.0
2019,13297,91442.0
2019,13317,9844.0
2019,13091,20829.0
2019,13129,57202.0
2019,13057,247515.0
2019,13113,112303.0
2019,13177,29502.0
2019,13227,31387.0
2019,13133,17349.0
2019,13075,17177.0
2019,13085,24536.0
2019,13121,1036200.0
2019,15001,199459.0
2019,15003,984821.0
2019,15007,71769.0
2019,15005,66.0
2019,16031,23690.0
2019,16063,5350.0
2019,16085,10709.0
2019,16041,13464.0
2019,16069,40217.0
2019,16055,157322.0
2019,16067,20705.0
2019,16083,84869.0
2019,16013,22373.0
2019,16015,7378.0
2019,16023,2581.0
2019,16047,15148.0
2019,16001,456849.0
2019,16007,6000.0
2019,16011,45839.0
2019,16025,1048.0
2019,16035,8673.0
2019,16051,28534.0
2019,41039,373340.0
2019,51181,6523.0
2019,51043,14423.0
2019,51117,30728.0
2019,51015,75079.0
2019,51075,22865.0
2019,51113,13170.0
2019,51161,93823.0
2019,51025,16520.0
2019,51131,11885.0
2019,51163,22570.0
2019,51720,3970.0
2019,51570,17428.0
2019,51021,6388.0
2019,51023,33343.0
2019,51520,16912.0
2019,51830,14927.0
2019,51035,29801.0
2019,06067,1524553.0
2019,06017,188563.0
2019,06053,433410.0
2019,06075,874961.0
2019,06073,3316073.0
2019,06107,461898.0
2019,06023,135940.0
2019,06003,1039.0
2019,06039,155433.0
2019,06087,273962.0
2019,06105,12700.0
2019,06065,2411439.0
2019,06071,2149031.0
2019,06041,259943.0
2019,06061,385512.0
2019,06089,179212.0
2019,06095,441829.0
2019,06011,21454.0
2019,28029,28501.0
2019,28049,238797.0
2019,28145,28507.0
2019,28139,22018.0
2019,28035,75224.0
2019,28071,53590.0
2019,28087,59150.0
2019,28157,8875.0
2019,28065,11339.0
2019,28123,28332.0
2019,28163,28565.0
2019,28011,31848.0
2019,28113,39532.0
2019,28131,18276.0
2019,28069,9943.0
2019,28133,26168.0
2019,28001,31266.0
2019,28033,178975.0
2019,42045,564554.0
2019,42111,74361.0
2019,29123,12179.0
2019,29217,20595.0
2019,29147,22359.0
2019,29041,7483.0
2019,29223,13195.0
2019,29201,38633.0
2019,29011,11797.0
2019,29039,14043.0
2019,29073,14711.0
2019,29121,15199.0
2019,29149,10647.0
2019,29186,17848.0
2019,29067,13306.0
2019,29083,21735.0
2019,29109,38204.0
2019,29169,52425.0
2019,29215,25604.0
2019,29027,44889.0
2019,29053,17660.0
2019,29075,6616.0
2019,51191,54071.0
2019,51139,23788.0
2019,51510,157613.0
2019,51650,135041.0
2019,51013,233464.0
2019,51027,21788.0
2019,51179,146773.0
2019,51760,226622.0
2019,51057,10998.0
2019,51185,41603.0
2019,51685,16986.0
2019,51183,11377.0
2019,51683,41174.0
2019,51775,25317.0
2019,51037,12040.0
2019,51081,11525.0
2019,53067,279711.0
2019,53013,3992.0
2019,72059,18514.0
2019,72121,22560.0
2019,72067,15943.0
2019,72141,28676.0
2019,72054,11697.0
2019,72099,36161.0
2019,72123,28109.0
2019,29133,13574.0
2019,29153,9207.0
2019,29017,12225.0
2019,47165,183437.0
2019,47169,10231.0
2019,47027,7654.0
2019,17139,14641.0
2019,17149,15672.0
2019,17151,4203.0
2019,17163,262338.0
2019,17173,21737.0
2019,17019,209922.0
2019,17013,4830.0
2019,17053,13270.0
2019,17089,531376.0
2019,17093,126054.0
2019,17009,6628.0
2019,17121,37743.0
2019,17125,13621.0
2019,17075,27812.0
2019,17025,13287.0
2019,17059,5064.0
2019,17133,34168.0
2019,17181,16968.0
2019,17201,284819.0
2019,17153,5510.0
2019,17169,6953.0
2019,17045,17407.0
2019,17007,53537.0
2019,17011,33122.0
2019,17029,51353.0
2019,17033,18972.0
2019,17155,5721.0
2019,17039,15932.0
2019,17103,34389.0
2019,17117,45463.0
2019,17159,15766.0
2019,17189,14058.0
2019,41067,589481.0
2019,41007,39102.0
2019,42023,4611.0
2019,42017,626806.0
2019,42077,365052.0
2019,42031,38715.0
2019,42059,36870.0
2019,42079,317663.0
2019,42037,65715.0
2019,42065,43846.0
2019,42099,46053.0
2019,42113,6135.0
2019,44003,163869.0
2019,44009,126060.0
2019,45071,38194.0
2019,45027,33957.0
2019,45085,106757.0
2019,45011,21346.0
2019,45031,67027.0
2019,45091,265872.0
2019,45021,56895.0
2019,45053,28657.0
2019,45061,17365.0
2019,45001,24627.0
2019,46085,3848.0
2019,46039,4318.0
2019,06021,27976.0
2019,06007,225817.0
2019,06031,150691.0
2019,06063,18660.0
2019,06079,282165.0
2019,06019,984521.0
2019,06029,887641.0
2019,06059,3168044.0
2019,06111,847263.0
2019,06009,45514.0
2019,06101,96109.0
2019,06081,767423.0
2019,06109,54045.0
2019,06077,742603.0
2019,06005,38429.0
2019,08095,4290.0
2019,08007,13253.0
2019,08031,705576.0
2019,08061,1489.0
2019,08055,6679.0
2019,08009,3561.0
2019,08047,6018.0
2019,08063,7447.0
2019,08051,16802.0
2019,08079,824.0
2019,08091,4796.0
2019,08115,2322.0
2019,08123,305345.0
2019,08027,4776.0
2019,08023,3745.0
2019,08035,336041.0
2019,08065,7751.0
2019,08067,55617.0
2019,08097,17926.0
2019,08105,11305.0
2019,08011,5787.0
2019,08025,5754.0
2019,08111,589.0
2019,08069,344786.0
2019,08075,22380.0
2019,08113,8049.0
2019,08119,24524.0
2019,08039,25717.0
2019,08071,14266.0
2019,08073,5585.0
2019,08117,30649.0
2019,08003,16107.0
2019,08029,30565.0
2019,08043,47321.0
2019,08085,41686.0
2019,08087,28517.0
2019,08109,6592.0
2019,08099,12022.0
2019,08121,4868.0
2019,08049,15303.0
2019,08089,18282.0
2019,08014,67886.0
2019,10005,224384.0
2019,11001,692683.0
2019,09009,857513.0
2019,09003,893561.0
2019,47157,936374.0
2019,47077,27977.0
2019,47089,53679.0
2019,47153,14816.0
2019,47017,27886.0
2019,47037,687488.0
2019,47135,7962.0
2019,47121,12104.0
2019,47075,17623.0
2019,47125,200180.0
2019,47061,13344.0
2019,47029,35552.0
2019,47041,19847.0
2019,47101,12027.0
2019,47131,30365.0
2019,47167,61447.0
2019,47045,37416.0
2019,47065,360919.0
2019,47139,16814.0
2019,47185,26800.0
2019,47163,157050.0
2019,36095,31222.0
2019,36035,53646.0
2019,36083,159185.0
2019,36033,50477.0
2019,36081,2287388.0
2019,36115,61616.0
2019,36061,1631993.0
