Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202399,380,19300, ,Daphne-Fairhope-Foley  AL ,3316,3316,1025069,8,16,2438,4,16,3482,61,1015,138604,3232,3232,1010428,8,16,2438,4,16,3482,61,1015,138604
202399,380,33660, ,Mobile  AL ,851,851,226539,1,2,123,2,8,900,2,56,13611,815,815,217611,1,2,123,2,8,900,2,56,13611
202399,384,33740, ,Monroe  LA ,294,294,76233,21,42,4033,1,3,399,5,78,4400,154,154,41199,10,20,965,0,0,0,5,78,4400
202399,388,33860, ,Montgomery  AL ,740,740,202622,0,0,0,0,0,0,3,104,16920,740,740,202622,0,0,0,0,0,0,3,104,16920
202399,390,34060, ,Morgantown  WV ,17,17,4191,0,0,0,0,0,0,0,0,0,7,7,2486,0,0,0,0,0,0,0,0,0
202399,396,34820, ,Myrtle Beach-Conway-North Myrtle Beach  SC-NC ,11228,11228,2537343,39,78,7219,23,81,19769,88,1789,209874,11161,11161,2514809,39,78,7219,21,75,18415,75,1718,206324
202399,400,34980, ,Nashville-Davidson--Murfreesboro--Franklin  TN ,13842,13842,4492107,33,66,11559,19,73,9653,250,9577,1388231,13576,13576,4437599,33,66,11559,19,73,9653,245,9532,1382763
202399,404,35100, ,New Bern  NC ,538,538,126663,1,2,100,0,0,0,0,0,0,538,538,126663,1,2,100,0,0,0,0,0,0
202399,406,25220, ,Hammond  LA ,726,726,128856,2,4,250,0,0,0,13,483,45981,648,648,115285,1,2,150,0,0,0,0,0,0
202399,406,35380, ,New Orleans-Metairie  LA ,1865,1865,576009,251,502,66853,3,9,1000,21,696,157478,1751,1751,549517,251,502,66853,3,9,1000,21,696,157478
202399,408,14860,C,Bridgeport-Stamford-Norwalk  CT ,441,441,421180,22,44,6795,6,20,2846,25,1022,164716,426,426,403720,22,44,6795,6,20,2846,25,1022,164716
202399,408,20700, ,East Stroudsburg  PA ,222,222,79664,0,0,0,0,0,0,0,0,0,218,218,78418,0,0,0,0,0,0,0,0,0
202399,408,28740, ,Kingston  NY ,248,248,90992,2,4,605,1,4,562,5,88,8902,217,217,81051,2,4,605,1,4,562,5,88,8902
202399,408,35300, ,New Haven-Milford  CT ,423,423,124564,22,44,9391,24,87,16067,51,1380,118114,356,356,113549,22,44,9391,24,87,16067,37,1284,111958
202399,408,35620,C,New York-Newark-Jersey City  NY-NJ-PA ,11734,11734,3640612,947,1894,265756,256,841,113951,1319,48561,7138757,9617,9617,3134711,806,1612,234772,186,623,93774,856,43227,6384598
202399,408,39100, ,Poughkeepsie-Newburgh-Middletown  NY ,756,756,307329,19,38,6472,10,36,12414,81,1400,312986,579,579,223696,19,38,6472,10,36,12414,76,1375,309630
202399,408,45940,C,Trenton-Princeton  NJ ,402,402,85693,4,8,1437,0,0,0,36,559,39903,343,343,78896,4,8,1437,0,0,0,24,450,33779
202399,412,35840,C,North Port-Sarasota-Bradenton  FL ,10495,10495,3306585,60,120,21342,19,75,28180,159,5238,956349,10495,10495,3306585,60,120,21342,19,75,28180,159,5238,956349
202399,412,39460, ,Punta Gorda  FL ,3804,3804,1153867,142,284,48602,29,111,30198,18,230,47437,3804,3804,1153867,142,284,48602,29,111,30198,18,230,47437
202399,416,36420,C,Oklahoma City  OK ,5573,5573,1722550,278,556,75818,56,200,28343,37,407,37088,5409,5409,1690128,278,556,75818,56,200,28343,37,407,37088
202399,420,36540, ,Omaha-Council Bluffs  NE-IA ,2763,2763,602649,15,30,4596,9,34,6298,84,1892,132794,2729,2729,593260,15,30,4596,9,34,6298,83,1887,132164
202399,422,19660, ,Deltona-Daytona Beach-Ormond Beach  FL ,5343,5343,1854909,148,296,50109,25,97,11873,29,1346,162094,4749,4749,1666848,147,294,49594,25,97,11873,28,1341,160909
202399,422,29460, ,Lakeland-Winter Haven  FL ,9209,9209,2544848,62,124,13123,3,11,1622,146,3169,435120,8494,8494,2373735,62,124,13123,3,11,1622,146,3169,435120
202399,422,36740, ,Orlando-Kissimmee-Sanford  FL ,17049,17049,5170292,46,92,14832,15,54,13002,183,8220,1079769,15164,15164,4600998,46,92,14832,15,54,13002,148,7575,1027855
202399,422,45540,C,The Villages  FL ,3339,3339,814317,0,0,0,0,0,0,0,0,0,3329,3329,812417,0,0,0,0,0,0,0,0,0
202399,425,37620, ,Parkersburg-Vienna  WV ,96,96,20987,0,0,0,0,0,0,0,0,0,84,84,19163,0,0,0,0,0,0,0,0,0
202399,426,37860,C,Pensacola-Ferry Pass-Brent  FL ,2797,2797,784328,6,12,1563,3,9,1052,1,5,150,2797,2797,784328,6,12,1563,3,9,1052,1,5,150
202399,428,12100,C,Atlantic City-Hammonton  NJ ,299,299,107920,22,44,8923,0,0,0,6,40,4980,257,257,93058,21,42,8500,0,0,0,0,0,0
202399,428,20100,C,Dover  DE ,879,879,143161,14,28,4464,0,0,0,10,198,17345,878,878,142811,14,28,4464,0,0,0,10,198,17345
202399,428,36140,C,Ocean City  NJ ,548,548,227144,80,160,32182,22,75,8582,4,20,1602,521,521,219893,79,158,31997,20,69,7564,4,20,1602
202399,428,37980,C,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD ,6255,6255,1571369,109,218,35263,124,420,50739,233,5126,645624,5577,5577,1482020,107,214,35241,104,354,43506,179,4759,610724
202399,428,39740, ,Reading  PA ,231,231,66632,6,12,1089,1,4,300,5,105,9224,225,225,64875,6,12,1089,1,4,300,5,105,9224
202399,428,47220,C,Vineland-Bridgeton  NJ ,103,103,14699,0,0,0,0,0,0,0,0,0,97,97,14214,0,0,0,0,0,0,0,0,0
202399,429,38060,C,Phoenix-Mesa-Chandler  AZ ,24708,24708,7184086,865,1730,222292,38,142,36112,542,19036,2879631,23434,23434,6851519,848,1696,216874,38,142,36112,525,17603,2629879
202399,430,38300, ,Pittsburgh  PA ,3332,3332,1066197,8,16,2305,30,115,21305,51,2831,273311,3060,3060,991847,7,14,1755,30,115,21305,41,2781,266167
202399,430,48260, ,Weirton-Steubenville  WV-OH ,14,14,4555,1,2,250,0,0,0,0,0,0,14,14,4555,1,2,250,0,0,0,0,0,0
202399,438,30340, ,Lewiston-Auburn  ME ,250,250,57498,8,16,3128,0,0,0,7,81,11000,192,192,42546,4,8,2046,0,0,0,7,81,11000
202399,438,38860, ,Portland-South Portland  ME ,1905,1905,685262,73,146,27237,22,72,11816,61,949,115195,1328,1328,544347,69,138,26154,13,45,8532,30,700,100289
202399,440,10540, ,Albany-Lebanon  OR ,239,239,71750,26,52,12079,2,7,1242,9,79,12078,239,239,71750,26,52,12079,2,7,1242,9,79,12078
202399,440,18700, ,Corvallis  OR ,128,128,45824,7,14,4503,1,4,918,12,258,39169,128,128,45824,7,14,4503,1,4,918,12,258,39169
202399,440,31020, ,Longview  WA ,288,288,95260,8,16,3933,1,4,546,0,0,0,283,283,93992,8,16,3933,0,0,0,0,0,0
202399,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,6326,6326,2492138,61,122,21955,36,130,26364,169,4804,751126,5538,5538,1942584,61,122,21955,36,130,26364,152,4500,707958
202399,440,41420, ,Salem  OR ,826,826,253573,37,74,18430,3,12,2074,83,1054,157886,791,791,243902,36,72,17930,3,12,2074,83,1054,157886
202399,444,39380,C,Pueblo  CO ,297,297,51575,0,0,0,0,0,0,0,0,0,297,297,51575,0,0,0,0,0,0,0,0,0
202399,450,20500,C,Durham-Chapel Hill  NC ,3127,3127,1079965,43,86,12629,2,6,984,83,3991,687467,2300,2300,796835,26,52,7915,0,0,0,60,2944,500559
202399,450,39580,C,Raleigh-Cary  NC ,12147,12147,3252468,41,82,19705,1,3,429,169,8387,1204354,12110,12110,3238461,41,82,19705,1,3,429,169,8387,1204354
202399,452,39660, ,Rapid City  SD ,511,511,167243,13,26,3396,15,60,9140,38,977,126300,511,511,167243,13,26,3396,15,60,9140,38,977,126300
202399,454,39820, ,Redding  CA ,208,208,69528,0,0,0,0,0,0,0,0,0,106,106,40184,0,0,0,0,0,0,0,0,0
202399,456,16180,C,Carson City  NV ,153,153,40389,0,0,0,3,9,1146,13,80,7988,0,0,0,0,0,0,0,0,0,0,0,0
202399,456,39900,C,Reno  NV ,1992,1992,550671,55,110,15358,21,73,10486,117,2096,265619,425,425,107458,32,64,10543,6,24,4023,1,15,1181
202399,462,40340, ,Rochester  MN ,604,604,198907,2,4,635,2,7,1705,7,559,87327,521,521,180426,2,4,635,2,7,1705,7,559,87327
202399,464,40380, ,Rochester  NY ,906,906,312363,23,46,9056,36,129,8270,52,642,69806,788,788,286993,23,46,9056,33,120,7400,37,537,57756
202399,466,40420, ,Rockford  IL ,179,179,41995,6,12,3540,3,9,1386,0,0,0,164,164,38654,6,12,3540,3,9,1386,0,0,0
202399,468,40580, ,Rocky Mount  NC ,584,584,123782,0,0,0,0,0,0,3,30,3266,531,531,115289,0,0,0,0,0,0,3,30,3266
202399,472,40900,C,Sacramento-Roseville-Folsom  CA ,7931,7931,2694210,94,188,25375,4,13,3212,156,3809,672749,7854,7854,2673640,94,188,25375,4,13,3212,156,3809,672749
202399,472,49700, ,Yuba City  CA ,589,589,189530,10,20,1700,0,0,0,0,0,0,545,545,170205,10,20,1700,0,0,0,0,0,0
202399,474,13020, ,Bay City  MI ,38,38,10848,0,0,0,0,0,0,0,0,0,25,25,7427,0,0,0,0,0,0,0,0,0
202399,474,33220, ,Midland  MI ,102,102,28520,2,4,542,0,0,0,3,50,8853,97,97,26712,2,4,542,0,0,0,3,50,8853
202399,474,40980, ,Saginaw  MI ,138,138,32740,20,40,7434,3,12,1908,0,0,0,119,119,28087,20,40,7434,3,12,1908,0,0,0
202399,476,41180, ,St. Louis  MO-IL ,4599,4599,1711916,40,80,15503,38,146,25700,92,2282,321684,4433,4433,1674312,39,78,15473,38,146,25700,72,2164,304036
202399,480,41540, ,Salisbury  MD-DE ,4177,4177,682351,45,90,14914,5,20,2128,42,607,74885,4174,4174,682070,45,90,14914,5,20,2128,42,607,74885
202399,482,36260, ,Ogden-Clearfield  UT ,1871,1871,599467,1,2,300,43,156,30118,97,1371,216516,1402,1402,469356,1,2,300,28,106,21107,72,904,148117
202399,482,39340, ,Provo-Orem  UT ,4663,4663,1492637,19,38,9517,36,134,27108,78,1346,278638,4617,4617,1447031,18,36,8847,36,134,27108,78,1346,278638
202399,482,41620, ,Salt Lake City  UT ,3163,3163,1066821,48,96,16093,80,294,62651,176,5682,1050062,2958,2958,1008382,24,48,10817,68,258,55682,126,3014,684760
202399,484,41700,C,San Antonio-New Braunfels  TX ,8718,8718,2349245,240,480,66291,11,39,9884,260,7248,953156,7797,7797,2154639,235,470,65018,11,39,9884,250,7089,933619
202399,488,32900, ,Merced  CA ,403,403,120964,0,0,0,1,3,620,0,0,0,284,284,83973,0,0,0,1,3,620,0,0,0
202399,488,33700, ,Modesto  CA ,716,716,147344,2,4,477,2,6,664,7,84,16672,665,665,141428,2,4,477,2,6,664,7,84,16672
202399,488,34900, ,Napa  CA ,281,281,125517,0,0,0,0,0,0,3,50,11000,281,281,125517,0,0,0,0,0,0,3,50,11000
202399,488,41860,C,San Francisco-Oakland-Berkeley  CA ,3015,3015,1189026,35,70,21556,27,93,26853,144,4352,1229537,2906,2906,1124173,31,62,19259,27,93,26853,116,4204,1206835
202399,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,2037,2037,811040,18,36,7564,6,23,1431,70,4131,791783,2037,2037,811040,18,36,7564,6,23,1431,70,4131,791783
202399,488,42100, ,Santa Cruz-Watsonville  CA ,242,242,39026,5,10,4412,3,10,3666,9,278,38189,214,214,34511,3,6,2511,2,7,2314,3,245,34831
202399,488,42220, ,Santa Rosa-Petaluma  CA ,1020,1020,294692,0,0,0,4,12,4700,53,1321,291212,853,853,261401,0,0,0,4,12,4700,40,1256,280379
202399,488,44700, ,Stockton  CA ,2167,2167,837755,0,0,0,1,3,527,0,0,0,2167,2167,837755,0,0,0,1,3,527,0,0,0
202399,488,46700, ,Vallejo  CA ,938,938,220131,0,0,0,0,0,0,30,476,87034,927,927,217300,0,0,0,0,0,0,30,476,87034
202399,496,25980, ,Hinesville  GA ,707,707,180102,2,4,375,0,0,0,0,0,0,422,422,112319,2,4,375,0,0,0,0,0,0
202399,496,42340, ,Savannah  GA ,2620,2620,675284,8,16,2633,0,0,0,47,752,105258,2525,2525,651067,7,14,2520,0,0,0,47,752,105258
202399,500,14740,C,Bremerton-Silverdale-Port Orchard  WA ,1006,1006,383345,1,2,503,1,4,653,58,1246,171496,1006,1006,383345,1,2,503,1,4,653,58,1246,171496
202399,500,34580, ,Mount Vernon-Anacortes  WA ,165,165,54839,5,10,4350,2,7,1379,17,304,33018,165,165,54839,4,8,4111,1,4,942,3,79,12018
202399,500,36500, ,Olympia-Lacey-Tumwater  WA ,816,816,236816,5,10,2326,6,19,4894,25,667,86839,816,816,236816,5,10,2326,6,19,4894,25,667,86839
202399,500,42660,C,Seattle-Tacoma-Bellevue  WA ,6296,6296,2568363,382,764,201898,154,528,116831,228,9635,1518965,5983,5983,2449289,382,764,201898,154,528,116831,216,9419,1492807
202399,508,43340,C,Shreveport-Bossier City  LA ,965,965,247417,4,8,897,1,3,298,1,7,1138,965,965,247417,4,8,897,1,3,298,1,7,1138
202399,515,21140, ,Elkhart-Goshen  IN ,279,279,95691,0,0,0,2,8,2300,0,0,0,275,275,94545,0,0,0,2,8,2300,0,0,0
202399,515,35660, ,Niles  MI ,303,303,129100,0,0,0,1,4,1350,1,48,8500,276,276,121048,0,0,0,1,4,1350,1,48,8500
202399,515,43780, ,South Bend-Mishawaka  IN-MI ,364,364,171032,20,40,8366,0,0,0,3,18,3687,353,353,167657,20,40,8366,0,0,0,3,18,3687
202399,518,17660, ,Coeur dAlene  ID ,1406,1406,518778,32,64,17130,7,22,8617,38,551,80717,1200,1200,467237,27,54,15210,2,7,2333,24,401,64450
202399,518,44060, ,Spokane-Spokane Valley  WA ,1706,1706,488624,108,216,53216,19,70,16187,78,1911,259847,1637,1637,471807,107,214,52854,19,70,16187,76,1865,255811
202399,522,44100, ,Springfield  IL ,163,163,58666,15,30,4575,0,0,0,5,53,7346,146,146,52900,15,30,4575,0,0,0,4,48,6791
202399,524,44300, ,State College  PA ,316,316,96324,1,2,346,4,16,2800,2,10,1704,291,291,85866,1,2,346,4,16,2800,1,5,800
202399,532,45060, ,Syracuse  NY ,509,509,146968,2,4,691,1,3,380,5,127,21478,470,470,142082,2,4,691,1,3,380,5,127,21478
202399,534,45780, ,Toledo  OH ,789,789,242626,54,108,11920,0,0,0,22,442,45238,788,788,242351,54,108,11920,0,0,0,22,442,45238
202399,536,46060,C,Tucson  AZ ,3688,3688,1271480,69,138,17082,3,10,876,110,1419,217449,2815,2815,1046713,46,92,11614,3,10,876,57,636,99945
202399,538,46140,C,Tulsa  OK ,3393,3393,839124,46,92,12393,13,47,9527,51,1477,157727,3159,3159,794178,46,92,12393,13,47,9527,40,1380,150265
202399,540,46340, ,Tyler  TX ,468,468,129298,91,182,25647,25,90,13728,2,13,1792,443,443,122733,91,182,25647,25,90,13728,2,13,1792
202399,544,47020, ,Victoria  TX ,62,62,14979,0,0,0,7,28,2700,0,0,0,54,54,14662,0,0,0,7,28,2700,0,0,0
202399,545,47260, ,Virginia Beach-Norfolk-Newport News  VA-NC ,3393,3393,986640,11,22,3368,8,25,3950,60,2674,375621,3321,3321,975116,11,22,3368,8,25,3950,60,2674,375621
202399,548,12580,C,Baltimore-Columbia-Towson  MD ,3798,3798,864080,1,2,800,1,4,640,80,3735,567804,3798,3798,864080,1,2,800,1,4,640,80,3735,567804
202399,548,15680,C,California-Lexington Park  MD ,386,386,140913,0,0,0,0,0,0,0,0,0,386,386,140913,0,0,0,0,0,0,0,0,0
202399,548,16540,C,Chambersburg-Waynesboro  PA ,643,643,204840,12,24,4480,0,0,0,6,70,6425,643,643,204840,12,24,4480,0,0,0,6,70,6425
202399,548,25180, ,Hagerstown-Martinsburg  MD-WV ,1738,1738,370328,8,16,3870,0,0,0,0,0,0,1684,1684,359723,8,16,3870,0,0,0,0,0,0
202399,548,47900, ,Washington-Arlington-Alexandria  DC-VA-MD-WV ,10936,10936,3295358,40,80,13529,15,58,9986,223,12419,1704007,10857,10857,3276707,40,80,13529,15,58,9986,223,12419,1704007
202399,548,49020, ,Winchester  VA-WV ,1002,1002,244103,0,0,0,1,4,350,0,0,0,1002,1002,244103,0,0,0,1,4,350,0,0,0
202399,554,48140, ,Wausau-Weston  WI ,328,328,105446,7,14,1745,6,23,3191,5,205,26120,323,323,103744,7,14,1745,6,23,3191,5,205,26120
202399,556,48620, ,Wichita  KS ,1470,1470,502857,653,1306,172762,8,26,3100,33,731,105624,1407,1407,486041,653,1306,172762,8,26,3100,33,731,105624
202399,558,48700, ,Williamsport  PA ,57,57,18274,0,0,0,0,0,0,0,0,0,56,56,18011,0,0,0,0,0,0,0,0,0
202399,566,49660, ,Youngstown-Warren-Boardman  OH-PA ,282,282,76513,0,0,0,2,8,2369,0,0,0,277,277,75183,0,0,0,2,8,2369,0,0,0
202399,999,10180, ,Abilene  TX ,342,342,92755,28,56,6407,0,0,0,9,64,8500,342,342,92755,28,56,6407,0,0,0,9,64,8500
202399,999,10500, ,Albany  GA ,162,162,27117,1,2,21,1,4,220,3,15,1662,137,137,19563,1,2,21,1,4,220,0,0,0
202399,999,10780, ,Alexandria  LA ,223,223,54804,9,18,1305,0,0,0,0,0,0,107,107,25681,0,0,0,0,0,0,0,0,0
202399,999,10900, ,Allentown-Bethlehem-Easton  PA-NJ ,1329,1329,330171,12,24,3217,1,4,350,21,378,54864,1253,1253,318682,12,24,3217,1,4,350,21,378,54864
202399,999,11260,C,Anchorage  AK ,338,338,124295,11,22,4541,2,8,1079,3,89,10717,338,338,124295,11,22,4541,2,8,1079,3,89,10717
202399,999,11500, ,Anniston-Oxford  AL ,62,62,12138,1,2,100,0,0,0,0,0,0,62,62,12138,1,2,100,0,0,0,0,0,0
202399,999,12260, ,Augusta-Richmond County  GA-SC ,3380,3380,867106,7,14,2415,10,33,4679,9,132,25413,2399,2399,673373,7,14,2415,10,33,4679,9,132,25413
202399,999,12420, ,Austin-Round Rock-Georgetown  TX ,16532,16532,4820960,122,244,28807,66,244,26091,445,21753,1959922,13914,13914,4248807,120,240,28414,65,241,25758,445,21753,1959922
202399,999,12540, ,Bakersfield  CA ,2246,2246,595588,27,54,3242,5,15,5132,17,136,19114,833,833,186882,26,52,2869,3,9,440,7,84,12558
202399,999,12620, ,Bangor  ME ,335,335,73735,9,18,2824,2,8,946,6,43,4815,225,225,52676,7,14,2295,2,8,946,6,43,4815
202399,999,12940, ,Baton Rouge  LA ,3013,3013,756249,2,4,274,0,0,0,11,264,26998,1314,1314,344821,2,4,274,0,0,0,11,264,26998
202399,999,13140, ,Beaumont-Port Arthur  TX ,1007,1007,259381,10,20,2524,2,8,829,17,146,15795,890,890,234919,10,20,2524,2,8,829,17,146,15795
202399,999,13220,C,Beckley  WV ,91,91,21033,0,0,0,0,0,0,0,0,0,91,91,21033,0,0,0,0,0,0,0,0,0
202399,999,13380, ,Bellingham  WA ,571,571,161824,3,6,1783,7,25,5108,7,292,38759,499,499,139671,3,6,1783,6,22,4284,7,292,38759
202399,999,13740, ,Billings  MT ,343,343,121104,3,6,938,0,0,0,0,0,0,324,324,118847,3,6,938,0,0,0,0,0,0
202399,999,13780, ,Binghamton  NY ,120,120,26339,0,0,0,1,4,165,31,214,21724,68,68,14855,0,0,0,1,4,165,0,0,0
202399,999,13900, ,Bismarck  ND ,199,199,75862,37,74,17510,5,20,3840,1,5,744,195,195,74715,37,74,17510,5,20,3840,0,0,0
202399,999,13980, ,Blacksburg-Christiansburg  VA ,481,481,125358,1,2,300,2,6,2280,0,0,0,473,473,123440,1,2,300,2,6,2280,0,0,0
202399,999,15260, ,Brunswick  GA ,562,562,221284,34,68,7273,17,64,12140,3,92,11032,366,366,155105,24,48,4863,14,53,9510,0,0,0
202399,999,16060, ,Carbondale-Marion  IL ,72,72,18630,2,4,285,14,51,3748,1,8,600,47,47,15045,0,0,0,3,12,700,1,8,600
202399,999,16220,C,Casper  WY ,206,206,34653,0,0,0,3,12,2469,0,0,0,203,203,34241,0,0,0,3,12,2469,0,0,0
202399,999,16580, ,Champaign-Urbana  IL ,245,245,75543,7,14,2241,1,3,865,9,347,53095,245,245,75543,7,14,2241,1,3,865,9,347,53095
202399,999,16700,C,Charleston-North Charleston  SC ,6184,6184,2171256,41,82,7294,78,234,8415,211,2073,156740,4145,4145,1693167,41,82,7294,78,234,8415,173,978,68356
202399,999,16820, ,Charlottesville  VA ,899,899,323994,2,4,320,5,15,1188,27,391,36025,271,271,87461,1,2,200,0,0,0,7,144,5060
202399,999,16940, ,Cheyenne  WY ,165,165,40651,7,14,1955,26,100,11682,1,8,863,165,165,40651,7,14,1955,26,100,11682,1,8,863
202399,999,17020, ,Chico  CA ,691,691,135739,10,20,2754,4,16,1567,12,202,25945,567,567,113830,10,20,2754,4,16,1567,12,202,25945
202399,999,17300,C,Clarksville  TN-KY ,1385,1385,296240,46,92,11560,37,134,14635,94,1328,113175,1380,1380,295835,46,92,11560,37,134,14635,94,1328,113175
202399,999,17780, ,College Station-Bryan  TX ,1155,1155,272077,15,30,2137,0,0,0,12,277,44824,1155,1155,272077,15,30,2137,0,0,0,12,277,44824
202399,999,17820,C,Colorado Springs  CO ,2670,2670,1209236,121,242,38956,2,6,1009,69,2359,463849,2670,2670,1209236,121,242,38956,2,6,1009,69,2359,463849
202399,999,18880,C,Crestview-Fort Walton Beach-Destin  FL ,2814,2814,1357124,26,52,11337,5,20,3453,97,2710,410847,2814,2814,1357124,26,52,11337,5,20,3453,97,2710,410847
202399,999,19060, ,Cumberland  MD-WV ,57,57,16523,2,4,150,3,11,390,0,0,0,57,57,16523,2,4,150,3,11,390,0,0,0
202399,999,19180, ,Danville  IL ,8,8,2159,0,0,0,0,0,0,0,0,0,6,6,1576,0,0,0,0,0,0,0,0,0
202399,999,19500, ,Decatur  IL ,34,34,11899,0,0,0,0,0,0,0,0,0,34,34,11899,0,0,0,0,0,0,0,0,0
202399,999,20220, ,Dubuque  IA ,127,127,58836,6,12,2955,0,0,0,3,56,6502,127,127,58836,6,12,2955,0,0,0,3,56,6502
202399,999,20260, ,Duluth  MN-WI ,538,538,154690,14,28,6030,0,0,0,4,276,55910,475,475,137280,14,28,6030,0,0,0,4,276,55910
202399,999,20940, ,El Centro  CA ,184,184,30223,5,10,892,0,0,0,9,69,11325,158,158,28093,3,6,590,0,0,0,0,0,0
202399,999,21420, ,Enid  OK ,10,10,3676,0,0,0,0,0,0,0,0,0,9,9,3451,0,0,0,0,0,0,0,0,0
202399,999,21660, ,Eugene-Springfield  OR ,732,732,216400,17,34,6851,0,0,0,14,473,44842,416,416,131199,16,32,6578,0,0,0,14,473,44842
202399,999,21780, ,Evansville  IN-KY ,723,723,250913,40,80,12015,12,48,4232,4,47,3593,675,675,235672,34,68,10441,12,48,4232,1,24,2289
202399,999,21820,C,Fairbanks  AK ,30,30,8171,0,0,0,0,0,0,2,19,2111,30,30,8171,0,0,0,0,0,0,2,19,2111
202399,999,22140,C,Farmington  NM ,117,117,25902,0,0,0,0,0,0,0,0,0,117,117,25902,0,0,0,0,0,0,0,0,0
202399,999,22220, ,Fayetteville-Springdale-Rogers  AR-MO ,5349,5349,1494823,214,428,99154,24,83,11866,66,1055,147226,4810,4810,1382305,207,414,95899,24,83,11866,40,712,120379
202399,999,22380, ,Flagstaff  AZ ,314,314,125953,13,26,3486,28,111,16963,32,672,95006,314,314,125953,13,26,3486,28,111,16963,32,672,95006
202399,999,22500, ,Florence  SC ,710,710,130412,8,16,1575,1,3,201,1,8,680,630,630,116978,8,16,1575,1,3,201,1,8,680
202399,999,22520, ,Florence-Muscle Shoals  AL ,171,171,21334,5,10,850,6,20,7443,0,0,0,129,129,16790,5,10,850,6,20,7443,0,0,0
202399,999,22540, ,Fond du Lac  WI ,129,129,45058,2,4,740,0,0,0,0,0,0,128,128,44813,2,4,740,0,0,0,0,0,0
202399,999,22660,C,Fort Collins  CO ,1289,1289,445767,6,12,3368,7,27,6768,64,1358,207429,1260,1260,435681,5,10,2790,6,24,5811,60,1316,200768
202399,999,22900, ,Fort Smith  AR-OK ,399,399,94648,131,262,33356,7,22,1710,0,0,0,335,335,87073,127,254,32628,1,4,180,0,0,0
202399,999,23460, ,Gadsden  AL ,106,106,18863,0,0,0,0,0,0,0,0,0,106,106,18863,0,0,0,0,0,0,0,0,0
202399,999,24140, ,Goldsboro  NC ,538,538,121814,0,0,0,0,0,0,0,0,0,538,538,121814,0,0,0,0,0,0,0,0,0
202399,999,24220, ,Grand Forks  ND-MN ,159,159,46548,3,6,1353,0,0,0,0,0,0,158,158,46096,3,6,1353,0,0,0,0,0,0
202399,999,24260, ,Grand Island  NE ,146,146,33500,46,92,12878,11,35,6513,13,126,18400,125,125,30259,46,92,12878,11,35,6513,13,126,18400
202399,999,24300,C,Grand Junction  CO ,527,527,80452,4,8,672,1,4,786,25,707,94636,527,527,80452,4,8,672,1,4,786,25,707,94636
202399,999,24500,C,Great Falls  MT ,143,143,46684,4,8,3040,0,0,0,0,0,0,143,143,46684,4,8,3040,0,0,0,0,0,0
202399,999,25060, ,Gulfport-Biloxi  MS ,2942,2942,429541,7,14,1880,1,3,705,7,90,11161,2366,2366,374264,4,8,1145,1,3,705,7,90,11161
202399,999,25860, ,Hickory-Lenoir-Morganton  NC ,1908,1908,433774,32,64,8730,2,8,450,28,399,61839,1723,1723,399508,30,60,8010,2,8,450,10,287,55048
202399,999,25940, ,Hilton Head Island-Bluffton  SC ,2642,2642,998593,0,0,0,10,38,6091,13,274,37913,2128,2128,742536,0,0,0,10,38,6091,11,264,37013
202399,999,26140, ,Homosassa Springs  FL ,2196,2196,500006,1,2,200,1,4,1254,0,0,0,2190,2190,497415,1,2,200,1,4,1254,0,0,0
202399,999,26380, ,Houma-Thibodaux  LA ,591,591,131801,5,10,1020,1,3,365,1,13,900,591,591,131801,5,10,1020,1,3,365,1,13,900
202399,999,27100, ,Jackson  MI ,153,153,46983,1,2,100,0,0,0,0,0,0,104,104,32191,1,2,100,0,0,0,0,0,0
202399,999,27340,C,Jacksonville  NC ,1107,1107,262100,36,72,8028,0,0,0,10,240,19181,1107,1107,262100,36,72,8028,0,0,0,10,240,19181
202399,999,27620, ,Jefferson City  MO ,174,174,39837,5,10,1440,2,8,782,0,0,0,159,159,37567,5,10,1440,2,8,782,0,0,0
202399,999,27980,C,Kahului-Wailuku-Lahaina  HI ,469,469,208839,2,4,1535,0,0,0,9,133,93545,469,469,208839,2,4,1535,0,0,0,9,133,93545
202399,999,28660,C,Killeen-Temple  TX ,2541,2541,587194,279,558,67966,0,0,0,26,481,72185,1653,1653,377835,218,436,55273,0,0,0,3,48,10500
202399,999,29100, ,La Crosse-Onalaska  WI-MN ,205,205,81590,36,72,16500,0,0,0,8,195,24785,204,204,81352,36,72,16500,0,0,0,8,195,24785
202399,999,29420, ,Lake Havasu City-Kingman  AZ ,2086,2086,415796,21,42,4457,8,27,1804,7,86,10506,2086,2086,415796,21,42,4457,8,27,1804,7,86,10506
202399,999,29540, ,Lancaster  PA ,1229,1229,379338,7,14,2330,2,7,1800,21,609,118841,1223,1223,377663,7,14,2330,2,7,1800,21,609,118841
