NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Duncan, OK Micro Area",43519,44900,40.1,3822,1018,17850,12543,95100,20340,2014
"Dunn, NC Micro Area",44417,121789,33.4,9778,3695,41601,27488,133400,20380,2014
"Durango, CO Micro Area",58456,52547,38.5,10022,3838,21124,14087,333100,20420,2014
"Durant, OK Micro Area",38743,43595,37.0,3587,1816,16713,10631,87900,20460,2014
"Durham-Chapel Hill, NC Metro Area",52925,525050,35.8,80476,42989,206783,124579,194100,20500,2014
"Dyersburg, TN Micro Area",41426,38156,40.4,3122,1445,15088,9656,99800,20540,2014
"Eagle Pass, TX Micro Area",32536,55821,30.0,2715,779,16091,11316,85900,20580,2014
"Easton, MD Micro Area",58495,37894,48.2,4841,2985,16140,11302,324100,20660,2014
"East Stroudsburg, PA Metro Area",57748,168342,41.3,16775,7186,57661,45835,183100,20700,2014
"Eau Claire, WI Metro Area",49537,163658,36.2,18445,6643,64715,42634,148600,20740,2014
"Edwards, CO Micro Area",73774,52233,35.1,12658,2992,18038,12153,435600,20780,2014
"Effingham, IL Micro Area",52374,34280,39.2,3308,954,13386,10605,118400,20820,2014
"El Campo, TX Micro Area",41992,41219,37.3,2505,987,14492,9770,96900,20900,2014
"El Centro, CA Metro Area",41772,177026,31.9,9993,3361,46952,26135,145200,20940,2014
"El Dorado, AR Micro Area",38762,40954,39.7,3477,1037,16689,11597,72800,20980,2014
"Ellensburg, WA Micro Area",45406,41705,32.7,5658,2031,16753,9601,246000,21260,2014
"Elmira, NY Metro Area",49685,88681,40.9,7696,4871,35390,24160,97800,21300,2014
"El Paso, TX Metro Area",40699,827206,31.4,69199,23607,258622,159945,112500,21340,2014
"Emporia, KS Micro Area",40427,33510,32.3,3255,1109,13069,7790,92500,21380,2014
"Enid, OK Micro Area",46726,61663,36.5,5879,2076,23816,15698,93500,21420,2014
"Enterprise, AL Micro Area",45558,50726,38.2,4891,2346,19086,13233,137000,21460,2014
"Erie, PA Metro Area",45703,280132,38.7,30344,12499,109700,72961,117200,21500,2014
"Escanaba, MI Micro Area",42070,36841,46.3,3483,906,15695,12340,99400,21540,2014
"Española, NM Micro Area",38635,40155,39.5,2438,1358,14245,11109,140900,21580,2014
"Eugene, OR Metro Area",43685,354764,39.2,40675,17901,145627,86356,214300,21660,2014
"Eureka-Arcata-Fortuna, CA Micro Area",42153,134876,37.4,16786,5169,53130,29121,281300,21700,2014
"Evanston, WY Micro Area",56158,20989,34.4,1775,525,7557,5323,174800,21740,2014
"Evansville, IN-KY Metro Area",47425,313450,38.9,31560,12131,126093,86940,121300,21780,2014
"Fairbanks, AK Metro Area",70408,99319,30.6,11237,5100,35844,20976,215000,21820,2014
"Fairfield, IA Micro Area",44688,17102,42.7,2078,1397,6886,4741,94600,21840,2014
"Fairmont, WV Micro Area",43085,56698,41.3,5484,2062,22596,17466,94600,21900,2014
"Elizabeth City, NC Micro Area",47296,63867,39.8,5442,1827,23690,16531,169700,21020,2014
"Elizabethtown-Fort Knox, KY Metro Area",48617,150917,35.9,10801,6416,55806,36559,135200,21060,2014
"Elk City, OK Micro Area",49027,22941,34.7,1666,513,7770,4888,110600,21120,2014
"Elkhart-Goshen, IN Metro Area",46983,199544,35.1,15156,5821,70427,49478,122600,21140,2014
"Elkins, WV Micro Area",40146,29446,43.3,2186,1370,11351,8539,98600,21180,2014
"Elko, NV Micro Area",72207,52752,33.6,3965,1415,18356,13040,180300,21220,2014
"Fallon, NV Micro Area",46195,24347,39.0,1506,652,9431,5688,144900,21980,2014
"Fargo, ND-MN Metro Area",53634,218290,31.9,33284,9515,89558,50923,161400,22020,2014
"Faribault-Northfield, MN Micro Area",60365,64829,35.7,7033,2607,22498,16972,187100,22060,2014
"Farmington, MO Micro Area",37476,65813,38.9,4040,1976,24868,16496,99600,22100,2014
"Farmington, NM Metro Area",48824,127358,33.7,7473,3526,40693,29769,144100,22140,2014
"Fernley, NV Micro Area",47143,51579,42.6,3676,1742,19728,14185,129300,22280,2014
"Fayetteville, NC Metro Area",44692,374036,31.0,34052,13009,138822,76652,130500,22180,2014
"Fayetteville-Springdale-Rogers, AR-MO Metro Area",48627,483396,33.5,53484,21760,178008,111643,144000,22220,2014
"Fergus Falls, MN Micro Area",50914,57417,46.7,6836,1947,24163,19117,162000,22260,2014
"Findlay, OH Micro Area",50166,75290,38.9,8080,3385,30795,21758,124500,22300,2014
"Fitzgerald, GA Micro Area",30643,17547,38.6,842,300,6349,4211,80400,22340,2014
"Flagstaff, AZ Metro Area",48540,135817,31.0,15550,7019,46391,27667,217200,22380,2014
"Flint, MI Metro Area",41879,418654,39.1,33516,15314,165962,115167,88300,22420,2014
"Florence, SC Metro Area",40673,206219,38.6,17133,7372,78061,52211,106100,22500,2014
"Florence-Muscle Shoals, AL Metro Area",41919,147271,41.4,12529,5640,61133,42962,110400,22520,2014
"Fond du Lac, WI Metro Area",54529,101709,40.9,10007,3512,41290,29325,146200,22540,2014
"Forest City, NC Micro Area",36863,67181,42.9,5057,1893,26778,19315,106500,22580,2014
"Forrest City, AR Micro Area",31336,27642,37.2,1305,725,9351,5356,65600,22620,2014
"Fort Collins, CO Metro Area",58844,311435,35.5,55383,22746,122743,79788,251600,22660,2014
"Fort Dodge, IA Micro Area",42112,37399,39.9,3387,1095,15397,10396,84600,22700,2014
"Fort Leonard Wood, MO Micro Area",49604,53343,26.9,3814,1882,15528,8149,126000,22780,2014
"Fort Madison-Keokuk, IA-IL-MO Micro Area",44083,61361,43.6,4968,1377,25161,19053,84100,22800,2014
"Fort Morgan, CO Micro Area",46223,28342,36.5,1606,671,10443,6593,135000,22820,2014
"Fort Polk South, LA Micro Area",46867,52844,29.9,4081,1415,18112,9913,93400,22860,2014
"Fort Smith, AR-OK Metro Area",38833,280394,38.1,19942,7231,106691,72787,101400,22900,2014
"Fort Wayne, IN Metro Area",49607,422029,36.2,44890,18029,163427,116104,114100,23060,2014
"Frankfort, IN Micro Area",49669,32987,38.0,2110,803,11853,8512,96600,23140,2014
"Frankfort, KY Micro Area",48665,71173,40.0,7436,3534,29418,19426,137000,23180,2014
"Fredericksburg, TX Micro Area",52414,25179,50.2,4095,1434,10606,7911,218600,23240,2014
"Freeport, IL Micro Area",44631,47053,44.2,3838,1685,19311,13799,100300,23300,2014
"Fremont, NE Micro Area",47991,36742,39.8,3384,987,15162,10096,110100,23340,2014
"Fremont, OH Micro Area",46099,60498,41.2,3935,1477,23831,17702,109400,23380,2014
"Fresno, CA Metro Area",45201,948844,31.2,73566,22909,292550,155487,191700,23420,2014
"Gadsden, AL Metro Area",38467,104126,40.5,6969,3004,40001,28337,100400,23460,2014
"Gaffney, SC Micro Area",34766,55707,38.4,3760,1185,20647,14088,84100,23500,2014
"Gainesville, FL Metro Area",41961,268707,31.0,31915,16224,102411,56524,160600,23540,2014
"Gainesville, GA Metro Area",51036,185318,35.2,16421,6931,61361,41303,162200,23580,2014
"Gainesville, TX Micro Area",51222,38558,39.4,3829,1066,14615,10187,114800,23620,2014
"Galesburg, IL Micro Area",39800,52447,41.5,4178,1683,21438,14329,80800,23660,2014
"Gallup, NM Micro Area",29812,73082,30.7,2851,1456,17862,13042,70600,23700,2014
"Garden City, KS Micro Area",48656,41049,30.8,2966,1121,14011,8901,109700,23780,2014
"Gardnerville Ranchos, NV Micro Area",58940,47135,48.5,5720,2175,19765,14050,267200,23820,2014
"Georgetown, SC Micro Area",41578,60389,47.0,6245,2770,23309,17927,155300,23860,2014
"Gettysburg, PA Metro Area",60068,101566,42.4,8635,4728,37956,29200,194100,23900,2014
"Gillette, WY Micro Area",78609,47448,32.6,4462,976,17316,12837,206500,23940,2014
"Glasgow, KY Micro Area",37444,52716,40.7,2932,1639,20707,14416,95100,23980,2014
"Glenwood Springs, CO Micro Area",60258,73987,37.1,12993,4007,27687,18235,322800,24060,2014
"Gloversville, NY Micro Area",45722,54870,42.4,3344,2325,22440,15541,107500,24100,2014
"Goldsboro, NC Metro Area",41172,124093,36.7,9684,3115,47480,28781,108000,24140,2014
"Grand Forks, ND-MN Metro Area",48396,99774,32.0,11422,4007,40687,23527,146700,24220,2014
"Grand Island, NE Metro Area",50237,83426,37.6,6880,2191,31918,21574,112200,24260,2014
"Grand Junction, CO Metro Area",48610,147509,38.2,16525,6044,58966,41098,203200,24300,2014
"Grand Rapids-Wyoming, MI Metro Area",53187,1007329,35.4,126209,50253,372118,270789,139100,24340,2014
"Grants, NM Micro Area",36279,27392,36.2,1448,495,8354,6245,86700,24380,2014
"Grants Pass, OR Metro Area",37447,83021,47.7,6651,2879,34187,22578,212600,24420,2014
"Great Bend, KS Micro Area",43573,27566,39.8,2260,665,11480,7956,79800,24460,2014
"Great Falls, MT Metro Area",45091,81953,38.1,9749,3193,33685,21665,159900,24500,2014
"Greeley, CO Metro Area",58100,265066,33.7,29121,10347,92369,64617,196100,24540,2014
"Green Bay, WI Metro Area",53053,310726,38.0,37077,11341,123271,85040,156700,24580,2014
"Greeneville, TN Micro Area",35860,68596,43.4,4946,2079,28489,20336,109800,24620,2014
"Greenfield Town, MA Micro Area",54072,71300,44.9,9648,6346,30390,20846,220400,24640,2014
"Greensboro-High Point, NC Metro Area",43670,735777,38.3,89418,31893,290505,185888,140000,24660,2014
"Greensburg, IN Micro Area",49631,26112,39.5,1607,734,9809,6980,112300,24700,2014
"Greenville, MS Micro Area",28936,50038,35.8,3949,1353,18383,10099,74000,24740,2014
"Greenville, NC Metro Area",42011,172438,31.4,18979,6871,66427,35836,133400,24780,2014
"Greenville, OH Micro Area",43323,52537,41.2,2494,1412,20929,15064,110000,24820,2014
"Greenville-Anderson-Mauldin, SC Metro Area",45428,842817,38.2,93564,37877,320027,219337,137600,24860,2014
"Greenwood, MS Micro Area",27404,42190,35.2,2995,1215,14679,8718,71500,24900,2014
"Greenwood, SC Micro Area",35912,94808,40.0,8652,2911,36512,25148,97500,24940,2014
"Grenada, MS Micro Area",33067,21660,40.5,1339,566,7581,5704,88800,24980,2014
"Glens Falls, NY Metro Area",54112,128298,43.8,12178,7678,51864,37146,165100,24020,2014
"Hillsdale, MI Micro Area",42183,46282,41.7,2883,1441,17632,13717,100600,25880,2014
"Hilo, HI Micro Area",51213,189382,40.9,21859,8119,64586,42485,301500,25900,2014
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",53863,194495,41.1,27404,13384,73803,51555,252400,25940,2014
"Hinesville, GA Metro Area",44133,80456,28.2,5752,1953,27941,14584,121300,25980,2014
"Guayama, PR Metro Area",16010,82282,37.1,7673,1729,28080,20438,95200,25020,2014
"Gulfport-Biloxi-Pascagoula, MS Metro Area",44826,378972,36.8,32434,14787,143170,93278,130400,25060,2014
"Guymon, OK Micro Area",50172,21495,31.6,1925,285,7166,4486,90700,25100,2014
"Hagerstown-Martinsburg, MD-WV Metro Area",55868,256237,39.5,22194,10392,96383,66284,181200,25180,2014
"Hailey, ID Micro Area",56424,27671,40.9,5210,1462,11331,7689,295600,25200,2014
"Hammond, LA Metro Area",40721,124125,34.1,10411,3482,45027,30589,135400,25220,2014
"Hanford-Corcoran, CA Metro Area",47341,151390,31.2,8265,2065,41108,21358,170000,25260,2014
"Hannibal, MO Micro Area",43448,39068,41.1,2883,1242,15321,10852,104700,25300,2014
"Harrisburg-Carlisle, PA Metro Area",57461,555154,40.2,68531,30134,222939,152406,169900,25420,2014
"Harrison, AR Micro Area",37754,45300,42.6,2935,1233,18201,13571,99000,25460,2014
"Harrisonburg, VA Metro Area",48518,128166,32.2,12367,5861,45364,28200,198100,25500,2014
"Hartford-West Hartford-East Hartford, CT Metro Area",68959,1215159,40.4,169706,96160,469020,316843,247200,25540,2014
"Hastings, NE Micro Area",51342,31396,38.1,2914,1152,12580,8904,101900,25580,2014
"Hattiesburg, MS Metro Area",41702,146370,32.8,15764,6778,53626,33594,131100,25620,2014
"Hays, KS Micro Area",45127,28878,32.2,3704,1187,11859,7437,143200,25700,2014
"Heber, UT Micro Area",65582,25550,32.0,3336,1313,7752,5761,304300,25720,2014
"Helena, MT Micro Area",56470,76237,42.1,12730,4796,31050,22788,208500,25740,2014
"Helena-West Helena, AR Micro Area",27183,20847,37.6,1111,473,8291,4318,63500,25760,2014
"Henderson, NC Micro Area",34075,44998,39.2,2602,803,16651,10656,99800,25780,2014
"Hereford, TX Micro Area",42995,19331,31.4,1171,389,6210,4138,81600,25820,2014
"Hermiston-Pendleton, OR Micro Area",47499,87862,36.1,5254,2364,30615,19163,139500,25840,2014
"Medford, OR Metro Area",44086,206583,42.7,22643,9844,82977,51817,217200,32780,2014
"McMinnville, TN Micro Area",34592,39867,39.5,2072,1031,15440,10809,94000,32660,2014
"McPherson, KS Micro Area",55437,29308,41.6,3651,1236,11726,9010,127600,32700,2014
"Meadville, PA Micro Area",43622,87801,42.1,7487,3225,34713,25696,103300,32740,2014
"Memphis, TN-MS-AR Metro Area",47647,1337014,35.4,145418,56601,489161,303635,133700,32820,2014
"Menomonie, WI Micro Area",49897,44045,33.9,4162,1806,16460,11068,154900,32860,2014
"Merced, CA Metro Area",43066,261609,30.2,12985,4009,76516,40310,152600,32900,2014
"Meridian, MS Micro Area",35235,107080,37.9,8127,2650,39777,27565,80100,32940,2014
"Merrill, WI Micro Area",49189,28566,45.5,2119,720,12483,9518,131800,32980,2014
"Mobile, AL Metro Area",43844,414045,36.9,37981,13742,154400,102973,124500,33660,2014
"Modesto, CA Metro Area",49573,522794,33.3,35408,11419,168090,96098,175400,33700,2014
"Monroe, LA Metro Area",38406,177908,35.3,16269,5904,66444,41540,116000,33740,2014
"Monroe, MI Metro Area",54911,150851,41.4,12159,5470,58328,46182,137500,33780,2014
"Montgomery, AL Metro Area",46977,375225,36.1,40796,19122,142351,93587,128500,33860,2014
"Montrose, CO Micro Area",44885,40885,43.5,4181,2261,16815,11793,194600,33940,2014
"Morehead City, NC Micro Area",47179,67851,46.0,7856,2931,29352,20612,193500,33980,2014
"Mexico, MO Micro Area",43139,25637,39.2,1445,465,9381,6839,91700,33020,2014
"Miami, OK Micro Area",36616,32086,38.5,1925,706,11988,8558,81600,33060,2014
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",48435,5775204,40.2,745796,276081,2030848,1260569,188700,33100,2014
"Michigan City-La Porte, IN Metro Area",47117,111293,39.7,8346,3562,42756,30448,124000,33140,2014
"Middlesborough, KY Micro Area",24976,28234,41.1,917,734,11181,7500,62600,33180,2014
"Midland, MI Metro Area",52613,83620,40.7,11012,4925,33709,25318,128000,33220,2014
"Midland, TX Metro Area",66689,151483,32.5,16618,5002,53172,36063,155400,33260,2014
"Milledgeville, GA Micro Area",30333,54897,35.8,3150,1751,18981,11146,95900,33300,2014
"Milwaukee-Waukesha-West Allis, WI Metro Area",53628,1565368,37.2,225465,84077,622201,379054,194700,33340,2014
"Mineral Wells, TX Micro Area",41370,28028,40.9,1942,795,10413,7407,80200,33420,2014
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",68019,3424786,36.4,591691,209561,1323355,932026,212600,33460,2014
"Minot, ND Micro Area",58918,74111,32.5,8020,2270,29150,18744,161300,33500,2014
"Missoula, MT Metro Area",47029,111011,34.4,18323,6836,45961,27203,237300,33540,2014
"Mitchell, SD Micro Area",51192,23122,37.5,2903,911,9550,6328,122200,33580,2014
"Moberly, MO Micro Area",39316,25207,38.3,1551,597,8640,6208,85500,33620,2014
"Morgan City, LA Micro Area",41956,53784,37.9,2746,915,20183,13897,89700,34020,2014
"Morgantown, WV Metro Area",46028,134052,32.7,14136,7114,49467,31155,144900,34060,2014
"Morristown, TN Metro Area",39822,115029,40.6,7763,3534,44380,31303,123700,34100,2014
"Moscow, ID Micro Area",41944,37989,28.5,5469,2399,15069,8207,189100,34140,2014
"Moses Lake, WA Micro Area",46772,91458,32.1,5644,2301,30233,18155,160600,34180,2014
"Moultrie, GA Micro Area",32233,45987,35.2,2420,1055,15893,10262,79300,34220,2014
"Mountain Home, AR Micro Area",35594,41154,51.1,4081,1006,18237,13919,119700,34260,2014
"Mountain Home, ID Micro Area",43516,26349,30.7,1708,815,9682,5905,131200,34300,2014
"Mount Airy, NC Micro Area",35894,73391,42.0,5263,1789,29380,21160,114100,34340,2014
"Mount Pleasant, MI Micro Area",37615,70506,26.0,5428,2728,24773,14682,120600,34380,2014
"Mount Pleasant, TX Micro Area",42856,32540,33.4,1807,562,10532,7373,88900,34420,2014
"Mount Sterling, KY Micro Area",35276,45190,39.3,2860,1315,17053,11853,90700,34460,2014
"Mount Vernon, IL Micro Area",43173,38716,40.9,2733,1101,15289,11101,85400,34500,2014
"Mount Vernon, OH Micro Area",48953,61063,38.5,5654,1885,22642,16005,133300,34540,2014
"Mount Vernon-Anacortes, WA Metro Area",54917,118364,40.6,12539,5430,45309,30395,254900,34580,2014
"Muncie, IN Metro Area",37900,117441,34.8,9240,5183,46239,29323,88300,34620,2014
"Murray, KY Micro Area",38589,37981,33.4,3688,1787,14854,9677,119500,34660,2014
"Muscatine, IA Micro Area",52899,42857,38.2,3650,1146,16301,12121,126700,34700,2014
"Muskegon, MI Metro Area",41842,171328,39.0,13657,4988,64889,48481,98600,34740,2014
"Muskogee, OK Micro Area",40133,70519,37.8,6127,2054,26574,17928,90200,34780,2014
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",43681,396187,44.3,45215,17254,164095,116562,163400,34820,2014
"Nacogdoches, TX Micro Area",39126,65322,30.0,5547,2453,23708,13441,108900,34860,2014
"Napa, CA Metro Area",70925,139253,40.3,20343,6486,49631,29997,439000,34900,2014
"Naples-Immokalee-Marco Island, FL Metro Area",56250,334474,48.0,47974,20272,126331,92058,258400,34940,2014
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",52805,1730515,36.1,235741,84213,654063,430700,171700,34980,2014
"Natchez, MS-LA Micro Area",28937,52798,39.3,3479,1458,19848,12700,84300,35020,2014
"Natchitoches, LA Micro Area",33629,39359,33.3,2765,1447,14598,8973,100600,35060,2014
"New Bern, NC Metro Area",46173,127820,38.3,11744,4226,49188,32287,149400,35100,2014
"Newberry, SC Micro Area",41971,37593,40.7,2982,1290,14230,10387,104500,35140,2014
"New Castle, IN Micro Area",40247,49227,42.2,3458,1445,18214,13363,92100,35220,2014
"New Castle, PA Micro Area",43991,89859,44.2,8400,2845,36616,27182,97200,35260,2014
"New Haven-Milford, CT Metro Area",61646,863148,39.6,106338,61474,327086,206556,250400,35300,2014
"New Orleans-Metairie, LA Metro Area",47412,1226440,37.3,144076,50256,470837,292721,173600,35380,2014
"New Philadelphia-Dover, OH Micro Area",44656,92616,40.9,6232,2597,36366,26231,109800,35420,2014
"Newport, OR Micro Area",42429,46138,50.1,5172,2262,20672,13440,221800,35440,2014
"Newport, TN Micro Area",30888,35453,43.6,1383,735,14788,10334,98600,35460,2014
"Newton, IA Micro Area",52430,36715,42.0,3599,800,14658,10614,116200,35500,2014
"New Ulm, MN Micro Area",49527,25513,43.2,2576,765,10749,8353,123000,35580,2014
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",66902,19865045,37.8,2940876,1469871,7105003,3694231,400000,35620,2014
"Niles-Benton Harbor, MI Metro Area",44701,155992,41.3,15929,8020,60320,43397,130700,35660,2014
"Nogales, AZ Micro Area",38802,47250,36.2,4331,1395,15514,10095,137800,35700,2014
"Norfolk, NE Micro Area",49458,48416,38.3,4869,1190,19269,13225,109800,35740,2014
"North Platte, NE Micro Area",49227,37216,39.4,3706,980,15542,10438,113000,35820,2014
"Raymondville, TX Micro Area",27627,22056,32.1,976,224,5461,4352,51700,39700,2014
"Reading, PA Metro Area",55798,413016,39.7,40824,16521,153857,110353,169200,39740,2014
"Red Bluff, CA Micro Area",42369,63284,40.0,4048,1276,23480,16058,170300,39780,2014
"Redding, CA Metro Area",44556,178520,41.9,15358,5446,68961,43687,213700,39820,2014
"Red Wing, MN Micro Area",57229,46336,42.6,5394,1600,18743,14264,179900,39860,2014
"Reno, NV Metro Area",53047,433919,37.7,51947,18891,166284,95644,200800,39900,2014
"Rexburg, ID Micro Area",36491,50778,24.0,4648,1484,14915,8699,165600,39940,2014
"Richmond, IN Micro Area",37932,68360,40.7,4870,2627,27891,18734,92200,39980,2014
"Richmond, VA Metro Area",59677,1234058,38.0,174059,73415,463593,308173,214900,40060,2014
"Richmond-Berea, KY Micro Area",40546,102450,35.1,9254,4984,38386,23915,127800,40080,2014
"Rio Grande City, TX Micro Area",25906,62040,29.2,2444,793,16073,12305,65400,40100,2014
"Riverside-San Bernardino-Ontario, CA Metro Area",55362,4345485,33.2,340419,133565,1297992,823388,231800,40140,2014
"Riverton, WY Micro Area",51749,40739,38.1,3911,1180,15290,10975,183700,40180,2014
"Roanoke, VA Metro Area",50056,310934,42.2,38369,13993,128965,89833,169400,40220,2014
"Roanoke Rapids, NC Micro Area",32360,75113,43.3,4119,1500,30118,19578,85500,40260,2014
"Rochelle, IL Micro Area",55894,52782,41.1,4567,2112,20759,15735,143600,40300,2014
"Rochester, MN Metro Area",64210,210004,38.0,30319,11328,82643,63062,166600,40340,2014
"Rock Springs, WY Micro Area",69448,44595,33.3,3665,965,16687,11774,183400,40540,2014
"Rochester, NY Metro Area",52717,1082578,39.6,132407,79425,429370,291234,130900,40380,2014
"Rockford, IL Metro Area",49511,346031,38.8,31193,13381,131715,90524,123500,40420,2014
"Rockingham, NC Micro Area",34060,46317,39.8,2756,872,18260,11689,79500,40460,2014
"Rocky Mount, NC Metro Area",39763,150953,40.3,11698,3118,58146,36960,100600,40580,2014
"Rolla, MO Micro Area",41942,45091,33.7,4195,2178,16737,10249,111800,40620,2014
"Rome, GA Metro Area",41046,96146,38.1,6687,3057,34794,21468,117500,40660,2014
"Roseburg, OR Micro Area",40820,107156,46.7,7944,3313,43730,29993,170700,40700,2014
"Roswell, NM Micro Area",40541,65850,34.8,4936,2153,23506,15372,99100,40740,2014
"Russellville, AR Micro Area",39455,84621,36.4,6878,2286,30601,20988,111200,40780,2014
"Ruston, LA Micro Area",34210,47243,27.3,5222,2524,17060,9164,118400,40820,2014
"Rutland, VT Micro Area",48308,60864,45.2,7889,3453,25635,17895,176900,40860,2014
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",59439,2197422,36.4,287163,99884,791744,472040,275100,40900,2014
"Safford, AZ Micro Area",46965,37311,32.0,1885,973,10975,7942,123700,40940,2014
"Saginaw, MI Metro Area",43566,197727,40.0,18097,6383,77589,56490,94800,40980,2014
"St. Cloud, MN Metro Area",54985,190708,34.0,19832,6126,72216,51309,164100,41060,2014
"St. George, UT Metro Area",49498,144844,33.8,15494,5961,47905,33084,209500,41100,2014
"St. Joseph, MO-KS Metro Area",46145,127637,38.1,10685,4106,46985,31233,110400,41140,2014
"St. Louis, MO-IL Metro Area",54959,2797737,38.5,365957,168818,1104257,772093,156900,41180,2014
"St. Marys, GA Micro Area",52799,51193,31.6,4073,1933,18560,11382,151800,41220,2014
"Salem, OH Micro Area",43707,106622,42.8,6845,2819,42184,30197,97600,41400,2014
"Salem, OR Metro Area",48433,396912,35.9,37482,15695,142136,86159,191100,41420,2014
"Salina, KS Micro Area",48354,61868,38.0,6381,2562,24976,17039,117000,41460,2014
"Salinas, CA Metro Area",58582,424927,33.3,37596,15924,125115,62089,362100,41500,2014
"Salisbury, MD-DE Metro Area",53004,381868,43.2,37321,18594,143830,105413,213600,41540,2014
"Salt Lake City, UT Metro Area",61529,1123643,31.4,137018,50323,366510,245828,227700,41620,2014
"San Angelo, TX Metro Area",45258,115142,34.0,10558,3501,42986,27050,102300,41660,2014
"San Antonio-New Braunfels, TX Metro Area",52786,2239222,34.3,241827,95330,771789,483980,134600,41700,2014
"San Diego-Carlsbad, CA Metro Area",63996,3183143,34.9,455144,181805,1083811,578412,412800,41740,2014
"Sandpoint, ID Micro Area",41879,40899,46.6,4465,1342,17388,12540,215600,41760,2014
"Sandusky, OH Micro Area",48204,76416,43.8,7204,3089,31998,21885,131900,41780,2014
"Sanford, NC Micro Area",46309,59096,37.3,6000,1484,21239,14270,132900,41820,2014
"San Francisco-Oakland-Hayward, CA Metro Area",80008,4466251,38.6,853584,371809,1642466,884299,592000,41860,2014
"San Germán, PR Metro Area",15389,135240,40.4,14257,2910,44202,29002,107100,41900,2014
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",92960,1898457,36.6,329150,190908,631835,360713,654800,41940,2014
"San Juan-Carolina-Caguas, PR Metro Area",22254,2297987,38.0,279949,77317,792764,551163,135700,41980,2014
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",59454,274184,39.5,36175,14387,102350,59381,426200,42020,2014
"Santa Cruz-Watsonville, CA Metro Area",66923,267203,36.9,39582,16915,94219,54749,559500,42100,2014
"Santa Fe, NM Metro Area",52958,146361,43.9,21862,13363,61313,42533,272700,42140,2014
"Santa Isabel, PR Micro Area",16344,23114,35.0,2454,611,7848,5880,89900,42180,2014
"Santa Maria-Santa Barbara, CA Metro Area",63409,431555,33.6,49596,21078,142028,74300,446500,42200,2014
"Santa Rosa, CA Metro Area",63799,491790,40.5,72304,25309,186935,111419,414500,42220,2014
"Sault Ste. Marie, MI Micro Area",40828,38698,39.0,3215,1357,14382,10114,101500,42300,2014
"Savannah, GA Metro Area",50560,361161,34.5,44762,18237,132980,79845,168600,42340,2014
"Sayre, PA Micro Area",48418,62510,43.8,4828,1956,24338,18244,123700,42380,2014
"Scottsbluff, NE Micro Area",46310,38911,39.2,3676,1211,15526,10748,103500,42420,2014
"Scottsboro, AL Micro Area",36874,53012,42.1,2881,1493,20425,15213,93800,42460,2014
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",45812,562644,42.6,56560,25495,225565,153034,132500,42540,2014
"Searcy, AR Micro Area",42852,78275,36.0,5877,2408,29447,20225,103200,42620,2014
"Seattle-Tacoma-Bellevue, WA Metro Area",68969,3557037,36.9,596252,240176,1381607,829580,315700,42660,2014
"Sebastian-Vero Beach, FL Metro Area",44645,140918,50.2,17760,7301,57342,42565,156300,42680,2014
"Sebring, FL Metro Area",35911,98261,51.9,7524,2938,39882,30660,87700,42700,2014
"Sedalia, MO Micro Area",39624,42213,37.5,3087,1029,16250,11164,100100,42740,2014
"Selinsgrove, PA Micro Area",48718,39922,39.4,2647,1117,14414,10899,139400,42780,2014
"Selma, AL Micro Area",26494,42743,37.9,2353,1297,16259,9892,79200,42820,2014
"Seneca, SC Micro Area",41197,74656,43.8,6993,3492,30319,22684,138700,42860,2014
"Seneca Falls, NY Micro Area",48932,35232,42.4,2857,1595,13485,9861,95400,42900,2014
"Sevierville, TN Micro Area",42499,92561,41.8,6178,2668,36253,23983,158000,42940,2014
"Seymour, IN Micro Area",47758,43127,39.0,2626,1329,16657,12412,112900,42980,2014
"Sioux City, IA-NE-SD Metro Area",49843,168824,36.6,15310,5318,64174,45052,108200,43580,2014
"Sioux Falls, SD Metro Area",57356,238294,34.8,33461,10258,92241,62013,157600,43620,2014
"Snyder, TX Micro Area",50829,17108,36.4,1156,442,5894,4333,88800,43660,2014
"Somerset, KY Micro Area",33425,63505,41.9,3621,2042,26052,18315,105100,43700,2014
"Somerset, PA Micro Area",44255,77011,44.9,5503,2105,29748,23215,97400,43740,2014
"Sonora, CA Micro Area",48493,54347,48.2,5528,1709,22181,15372,262600,43760,2014
"South Bend-Mishawaka, IN-MI Metro Area",45036,318917,37.8,32486,14549,121563,86091,114700,43780,2014
"Spartanburg, SC Metro Area",42588,317057,38.5,28358,11928,120122,82852,117700,43900,2014
"Spearfish, SD Micro Area",44267,24478,41.1,3353,1143,10483,6969,172600,43940,2014
"Spencer, IA Micro Area",49438,16555,42.1,1703,304,7269,5372,106400,43980,2014
